branch_id_1	branch_id_2	branch_id_3	dist_bl	dist_node_num	branch_num_fg_beak	branch_num_fg_fork	branch_num_fg_pink	branch_num_fg_red	branch_num_fg_stem_beak	branch_num_fg_stem_fork	branch_num_fg_stem_pink	branch_num_fg_stem_red	branch_num_fg_stem_tube	branch_num_fg_stem_yellow	branch_num_fg_tube	branch_num_fg_yellow	branch_num_mg_beak	branch_num_mg_fork	branch_num_mg_pink	branch_num_mg_red	branch_num_mg_tube	branch_num_mg_yellow	is_fg_beak	is_fg_fork	is_fg_pink	is_fg_red	is_fg_tube	is_fg_yellow	is_mf_beak	is_mf_fork	is_mf_pink	is_mf_red	is_mf_tube	is_mf_yellow	is_mg_beak	is_mg_fork	is_mg_pink	is_mg_red	is_mg_tube	is_mg_yellow	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	N_sub_3	S_sub_1	S_sub_2	S_sub_3	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
4	10	23	0.3233	12	3	0	1	1	0	0	0	0	0	1	1	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	204.5632	0.0000	6439.8881	0.0397	0.0000	2.4715	233.2628	0.0000	6866.6070	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf		0.0001	-0.0000	5.9032	17.9840	2.9893	8.1763	19.5942	2.0138	2.7933	0.0000	2.7933	0.0001	0.0000	0.0001	2.7933	0.0000	2.7933	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0137	0.0132	0.0004	0.0017	0.0017	0.0000	0.0120	0.0116	0.0004	0.0064	0.0052	0.0012	0.0021	0.0020	0.0001	0.0043	0.0032	0.0011
4	10	48	0.2748	11	3	0	1	1	0	0	0	1	0	2	1	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	310.9327	0.0000	inf	0.0262	0.0002	inf	inf	0.0000	inf	218.2587	0.0000	7819.6083	0.0297	0.0002	2.3844	243.1573	0.0000	8190.6966	0.7019	0.7577	0.0000	1.1338	1.1615	0.0000	0.0000	0.0000	0.0000	10031835.4610	0.0000	0.0001	-0.0037	5.9032	17.9840	3.0031	8.1763	19.5942	6.6616	2.8014	0.0000	2.8014	0.0000	0.0000	0.0000	2.8013	0.0000	2.8013	0.0272	0.0272	0.0000	0.0272	0.0272	0.0000	0.0000	0.0000	0.0000	0.0128	0.0125	0.0004	0.0013	0.0013	0.0000	0.0115	0.0112	0.0003	0.0387	0.0359	0.0029	0.0240	0.0234	0.0006	0.0148	0.0125	0.0023
4	10	85	0.2764	13	3	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	151999.8874	10.3186	2751578160.6429	21.5306	10.2614	97181.7628	inf	inf	inf	155.4162	0.0118	5500.4525	0.0495	0.0242	1.7244	173.5107	0.0103	5820.4066	0.0010	0.0011	0.0000	0.0023	0.0024	0.0000	0.0000	0.0000	0.0000	13561.7033	0.0002	-0.0001	-0.0000	5.9032	17.9840	3.9948	8.1763	19.5942	3.6377	2.7806	0.0002	2.7804	0.0001	0.0000	0.0000	2.7805	0.0002	2.7803	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0179	0.0174	0.0005	0.0019	0.0018	0.0000	0.0160	0.0155	0.0005	0.0221	0.0197	0.0023	0.0098	0.0096	0.0002	0.0122	0.0102	0.0021
4	23	48	0.2383	12	3	0	1	2	0	0	0	1	0	1	2	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	0.0000	inf	1276.5522	0.0001	45390.2261	0.1571	0.0012	9.5304	1435.0816	0.0000	48507.1729	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10187109.5076		0.0001	0.0000	5.9032	2.9893	3.0031	8.1763	2.0138	6.6616	2.8857	0.0000	2.8857	0.0000	0.0000	0.0000	2.8856	0.0000	2.8856	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0023	0.0022	0.0001	0.0002	0.0002	0.0000	0.0020	0.0020	0.0001	0.0018	0.0015	0.0003	0.0008	0.0007	0.0000	0.0010	0.0008	0.0003
4	23	85	0.2383	13	3	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	90017609.6644	6196.6675	inf	14128.0143	6942.8641	inf	inf	inf	inf	906.7904	0.0691	32010.6288	0.2728	0.1374	7.3378	1019.9085	0.0605	34556.8609	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13510.7891	0.0000	-0.0001	-0.0000	5.9032	2.9893	3.9948	8.1763	2.0138	3.6377	2.8639	0.0002	2.8637	0.0001	0.0000	0.0000	2.8638	0.0002	2.8636	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0032	0.0031	0.0001	0.0004	0.0003	0.0000	0.0028	0.0027	0.0001	0.0032	0.0029	0.0003	0.0016	0.0016	0.0000	0.0015	0.0012	0.0003
4	48	85	0.1914	13	3	0	1	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	26589.3122	1.9020	15242068147.6533	4.1769	2.9593	332535.7522	inf	inf	inf	958.2353	0.0731	34393.6113	0.2496	0.1795	4.9012	1053.2394	0.0623	36129.4526	0.0360	0.0384	0.0000	0.0597	0.0607	0.0000	0.0000	0.0000	0.0000	13492.1776	0.0000	-0.0001	-0.0001	5.9032	3.0031	3.9948	8.1763	6.6616	3.6377	2.8723	0.0002	2.8721	0.0001	0.0000	0.0000	2.8722	0.0002	2.8721	0.0004	0.0004	0.0000	0.0004	0.0004	0.0000	0.0000	0.0000	0.0000	0.0030	0.0029	0.0001	0.0003	0.0003	0.0000	0.0027	0.0026	0.0001	0.0112	0.0105	0.0007	0.0067	0.0066	0.0001	0.0044	0.0038	0.0006
10	23	33	0.3233	16	2	0	1	1	0	0	1	0	0	2	1	3	0	0	0	0	0	0	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	421.6705	0.0000	16212.6702	0.0632	0.0000	4.4267	488.0803	0.0000	17520.0882	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf		0.0001	0.0000	17.9840	2.9893	3.0000	19.5942	2.0138	0.0000	2.8894	0.0000	2.8894	0.0001	0.0000	0.0001	2.8894	0.0000	2.8894	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0069	0.0067	0.0002	0.0009	0.0009	0.0000	0.0059	0.0058	0.0002	0.0013	0.0011	0.0002	0.0006	0.0005	0.0000	0.0008	0.0006	0.0002
10	23	35	0.3233	12	3	0	1	1	0	0	0	0	0	1	1	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	263.8475	0.0000	9772.6361	0.0962	0.0000	5.4340	291.1314	0.0000	10412.1202	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf		0.0001	0.0000	17.9840	2.9893	4.9740	19.5942	2.0138	7.7857	2.8822	0.0000	2.8822	0.0001	0.0000	0.0001	2.8822	0.0000	2.8822	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0109	0.0106	0.0003	0.0010	0.0010	0.0000	0.0099	0.0096	0.0003	0.0067	0.0056	0.0011	0.0025	0.0024	0.0001	0.0043	0.0033	0.0010
10	23	39	0.3233	12	3	0	1	1	1	0	1	0	1	1	2	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	56366.4158	0.0000	inf	4.2113	0.0000	inf	inf	0.0000	inf	103.4305	0.0000	3840.7933	0.0228	0.0000	1.3776	113.9781	0.0000	4072.0949	0.0018	0.0022	0.0000	0.0054	0.0056	0.0000	0.0000	0.0000	0.0000	inf	0.0000	0.0001	-0.0000	17.9840	2.9893	12.9847	19.5942	2.0138	24.7324	2.8832	0.0000	2.8832	0.0001	0.0000	0.0001	2.8831	0.0000	2.8831	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0279	0.0271	0.0008	0.0026	0.0025	0.0000	0.0253	0.0246	0.0007	0.0164	0.0135	0.0029	0.0056	0.0053	0.0002	0.0108	0.0082	0.0027
10	23	41	0.3233	14	3	0	1	1	0	0	1	0	0	1	1	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	437.3954	0.0000	16011.5194	0.0900	0.0000	4.0618	485.4612	0.0000	17409.8985	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf		0.0001	0.0000	17.9840	2.9893	3.0000	19.5942	2.0138	3.0000	2.8894	0.0000	2.8894	0.0001	0.0000	0.0001	2.8894	0.0000	2.8894	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0066	0.0064	0.0002	0.0007	0.0006	0.0000	0.0060	0.0058	0.0002	0.0026	0.0022	0.0005	0.0009	0.0009	0.0000	0.0017	0.0013	0.0004
