branch_id_1	branch_id_2	branch_id_3	dist_bl	dist_node_num	branch_num_fg_beak	branch_num_fg_fork	branch_num_fg_pink	branch_num_fg_red	branch_num_fg_stem_beak	branch_num_fg_stem_fork	branch_num_fg_stem_pink	branch_num_fg_stem_red	branch_num_fg_stem_tube	branch_num_fg_stem_yellow	branch_num_fg_tube	branch_num_fg_yellow	branch_num_mg_beak	branch_num_mg_fork	branch_num_mg_pink	branch_num_mg_red	branch_num_mg_tube	branch_num_mg_yellow	is_fg_beak	is_fg_fork	is_fg_pink	is_fg_red	is_fg_tube	is_fg_yellow	is_mf_beak	is_mf_fork	is_mf_pink	is_mf_red	is_mf_tube	is_mf_yellow	is_mg_beak	is_mg_fork	is_mg_pink	is_mg_red	is_mg_tube	is_mg_yellow	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	N_sub_3	S_sub_1	S_sub_2	S_sub_3	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
0	5	48	0.2928	10	3	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0.0012	0.0000	1.1242	0.0020	0.0000	54.8184	0.0000	0.0000	0.0000	0.0023	0.0000	0.0978	0.0086	0.0001	1.2459	0.0000	0.0000	0.0000	1.9115	2.1836	0.0870	4.2180	4.3004	0.0227	0.0203	0.0001	0.0916	65.0690	0.0059	0.0002	-0.0341	48.6014	30.8999	29.6422	39.3154	41.3894	15.3325	0.0006	0.0000	0.0006	0.0006	0.0000	0.0006	0.0000	0.0000	0.0000	0.5932	0.5897	0.0035	0.5898	0.5897	0.0001	0.0035	0.0000	0.0034	0.2631	0.2569	0.0062	0.0719	0.0714	0.0005	0.1912	0.1855	0.0057	0.3104	0.2701	0.0403	0.1398	0.1371	0.0027	0.1705	0.1329	0.0376
0	48	59	0.2213	8	3	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	5.1246	36.9862	22.7532	11.6476	13.1878	1.0984	4.5673	108.5007	25.6215	7.0500	2.9319	201.0931	1.3789	1.3831	0.8125	12.5198	4.4664	243.2284	1.3757	0.0793	8.8380	0.1184	0.1049	0.7397	2.7412	0.0412	9.4931	1.4556	19.3699	-0.1847	0.1956	48.6014	29.6422	15.9170	39.3154	15.3325	9.9839	1.5880	0.6467	0.9413	0.1525	0.1518	0.0007	1.4355	0.4948	0.9407	0.2204	0.0108	0.2096	0.0099	0.0086	0.0013	0.2105	0.0023	0.2083	0.2252	0.2206	0.0047	0.1106	0.1098	0.0008	0.1147	0.1108	0.0039	0.1602	0.1365	0.0237	0.0834	0.0816	0.0018	0.0768	0.0549	0.0219
0	48	67	0.1983	5	3	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	2.6739	1.7835	10.5237	2.0883	2.2704	0.0489	3.5228	0.2040	12.7023	2.1963	1.1361	18.7906	1.6637	1.6871	0.0935	3.1413	0.0153	22.2453	0.8214	0.6370	1.7855	0.7967	0.7431	1.9136	0.8917	0.0749	1.7513	1.0566	0.5360	-0.1347	0.1181	48.6014	29.6422	11.0098	39.3154	15.3325	7.3076	0.6897	0.3353	0.3543	0.3341	0.3338	0.0003	0.3555	0.0015	0.3540	0.4136	0.2693	0.1443	0.2969	0.2643	0.0327	0.1167	0.0050	0.1117	0.3140	0.2952	0.0189	0.2008	0.1979	0.0029	0.1132	0.0973	0.0159	0.5036	0.4228	0.0808	0.3727	0.3556	0.0171	0.1309	0.0671	0.0638
6	61	64	0.1369	10	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0.3196	0.0518	94.4629	0.2598	0.2379	99.8020	0.3190	0.0296	93.8436	0.0134	0.0025	0.3930	0.0063	0.0059	0.1193	0.0151	0.0017	0.4000	0.0419	0.0488	0.0042	0.0241	0.0246	0.0012	0.0473	0.0577	0.0043	4.4456	0.0156	0.0002	-0.0003	26.7774	37.9550	29.2924	30.0711	31.1874	30.5386	0.0023	0.0004	0.0019	0.0002	0.0002	0.0000	0.0021	0.0002	0.0019	0.0070	0.0069	0.0001	0.0009	0.0009	0.0000	0.0061	0.0060	0.0001	0.1719	0.1671	0.0048	0.0330	0.0329	0.0001	0.1389	0.1342	0.0047	0.1677	0.1418	0.0260	0.0390	0.0382	0.0009	0.1287	0.1036	0.0251
15	41	57	0.1477	7	3	0	1	0	0	0	0	0	1	2	3	2	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	290.2909	0.2740	7366289.4766	0.2732	0.2712	inf	1400337.2374	inf	7380509.0388	4.4948	0.0051	147.6050	0.0195	0.0195	0.0002	5.8888	0.0004	149.6063	0.0155	0.0185	0.0000	0.0713	0.0720	0.0000	0.0000	0.0000	0.0000	912.4742	0.0002	0.3568	-0.0002	33.8146	61.5702	21.4931	34.9242	52.5576	22.9249	1.2310	0.0013	1.2297	0.0013	0.0013	0.0000	1.2298	0.0001	1.2297	0.0037	0.0037	0.0000	0.0037	0.0037	0.0000	0.0000	0.0000	0.0000	0.2739	0.2655	0.0083	0.0650	0.0649	0.0001	0.2088	0.2006	0.0082	0.2372	0.1982	0.0390	0.0515	0.0510	0.0004	0.1857	0.1472	0.0385
17	23	59	0.2010	10	3	1	1	0	0	1	0	0	2	1	2	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	2.7674	2.3961	10.7331	4.1911	44.9045	0.0001	1.9968	0.0619	67.3977	1.1690	0.6345	16.2027	1.4474	1.5029	0.0008	0.9746	0.0311	29.0661	0.4224	0.2648	1.5096	0.3453	0.0335	8.2319	0.4881	0.5025	0.4313	0.9078	0.8263	-0.0367	0.0211	34.4582	29.2137	15.9170	40.4734	32.0174	9.9839	0.1575	0.0825	0.0749	0.0802	0.0802	0.0000	0.0773	0.0024	0.0749	0.0541	0.0296	0.0245	0.0204	0.0019	0.0185	0.0338	0.0277	0.0060	0.1347	0.1301	0.0046	0.0554	0.0533	0.0020	0.0793	0.0767	0.0026	0.1281	0.1119	0.0162	0.0589	0.0567	0.0022	0.0692	0.0552	0.0140
17	23	65	0.1921	9	3	1	1	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	1.8569	1.6974	7.1117	1.2063	0.5530	3.5877	1.5459	1.2834	3.0141	9.6549	9.5399	13.1068	1.4918	0.5333	32.2569	15.2522	15.7374	1.3049	5.1996	5.6202	1.8430	1.2367	0.9644	8.9909	9.8665	12.2624	0.4329	0.0458	0.0411	-0.7073	-0.0162	34.4582	29.2137	12.5105	40.4734	32.0174	6.1609	1.0630	1.0165	0.0465	0.0668	0.0232	0.0436	0.9962	0.9933	0.0029	0.6776	0.6509	0.0267	0.0872	0.0657	0.0215	0.5904	0.5852	0.0052	0.1101	0.1066	0.0035	0.0448	0.0434	0.0014	0.0653	0.0631	0.0022	0.1303	0.1158	0.0145	0.0705	0.0681	0.0024	0.0598	0.0477	0.0121
21	47	61	0.3130	6	3	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0.5193	0.4748	0.5919	0.4044	0.4002	0.0001	0.5086	0.4100	0.6746	0.6829	0.7164	0.0651	0.2404	0.2441	0.0000	1.1073	1.2050	0.0758	1.3148	1.5088	0.1099	0.5946	0.6098	0.0914	2.1770	2.9387	0.1123	0.0049	0.0117	-0.3738	-0.0499	90.9782	21.6784	37.9550	82.7302	18.1914	31.1874	0.5307	0.5281	0.0026	0.0915	0.0915	0.0000	0.4392	0.4366	0.0026	0.9634	0.9522	0.0112	0.2374	0.2363	0.0011	0.7260	0.7159	0.0101	0.7772	0.7373	0.0400	0.3806	0.3749	0.0057	0.3967	0.3624	0.0343	0.7327	0.6311	0.1016	0.3992	0.3875	0.0117	0.3335	0.2436	0.0899
21	61	64	0.3347	8	3	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0.9912	0.5792	66.5205	0.2426	0.2379	0.0277	4.5659	2.3785	67.5355	1.0069	0.6729	8.0962	0.5906	0.5936	0.0022	1.2088	0.7138	8.4027	1.0158	1.1616	0.1217	2.4348	2.4952	0.0805	0.2647	0.3001	0.1244	0.5669	0.0171	-0.2316	-0.0253	90.9782	37.9550	29.2924	82.7302	31.1874	30.5386	0.6669	0.4257	0.2413	0.1278	0.1278	0.0000	0.5391	0.2979	0.2413	0.5415	0.5324	0.0091	0.4492	0.4488	0.0004	0.0923	0.0836	0.0087	0.6624	0.6326	0.0298	0.2164	0.2153	0.0011	0.4460	0.4173	0.0287	0.5331	0.4583	0.0748	0.1845	0.1799	0.0046	0.3486	0.2784	0.0701
48	52	59	0.1830	6	3	0	1	0	1	0	1	0	2	1	2	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	4.8874	1.3570	270.0818	1.0799	1.1122	0.8042	205.1896	104.6274	370.7589	1.6465	0.5353	12.4741	0.6899	0.7199	0.0113	3.3789	0.1428	17.6397	0.3369	0.3945	0.0462	0.6388	0.6473	0.0141	0.0165	0.0014	0.0476	2.3913	0.0232	-0.0036	-0.0027	29.6422	57.2621	15.9170	15.3325	45.3601	9.9839	0.9022	0.2660	0.6362	0.2435	0.2434	0.0002	0.6587	0.0227	0.6360	0.0650	0.0636	0.0015	0.0635	0.0635	0.0000	0.0015	0.0001	0.0015	0.5479	0.4969	0.0510	0.3530	0.3381	0.0149	0.1949	0.1589	0.0361	0.1930	0.1611	0.0319	0.0994	0.0981	0.0013	0.0936	0.0630	0.0306
48	59	60	0.1334	8	3	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	89.4989	8.1452	871.3305	10.4417	11.1545	1.2327	257.7105	0.3197	1099.6506	13.7417	1.0161	276.0451	2.1289	2.1420	0.9007	23.5054	0.0022	308.1590	0.1535	0.1248	0.3168	0.2039	0.1920	0.7307	0.0912	0.0070	0.2802	13.1795	0.4477	0.4835	0.0053	29.6422	15.9170	34.4857	15.3325	9.9839	33.2929	2.1940	0.1547	2.0393	0.1552	0.1546	0.0007	2.0388	0.0002	2.0386	0.0215	0.0148	0.0066	0.0158	0.0145	0.0012	0.0057	0.0003	0.0054	0.1597	0.1523	0.0074	0.0729	0.0722	0.0008	0.0867	0.0801	0.0066	0.1399	0.1189	0.0210	0.0774	0.0757	0.0017	0.0625	0.0432	0.0193
