branch_id_1	branch_id_2	dist_bl	dist_node_num	branch_num_fg_beak	branch_num_fg_fork	branch_num_fg_pink	branch_num_fg_red	branch_num_fg_stem_beak	branch_num_fg_stem_fork	branch_num_fg_stem_pink	branch_num_fg_stem_red	branch_num_fg_stem_tube	branch_num_fg_stem_yellow	branch_num_fg_tube	branch_num_fg_yellow	branch_num_mg_beak	branch_num_mg_fork	branch_num_mg_pink	branch_num_mg_red	branch_num_mg_tube	branch_num_mg_yellow	is_fg_beak	is_fg_fork	is_fg_pink	is_fg_red	is_fg_tube	is_fg_yellow	is_mf_beak	is_mf_fork	is_mf_pink	is_mf_red	is_mf_tube	is_mf_yellow	is_mg_beak	is_mg_fork	is_mg_pink	is_mg_red	is_mg_tube	is_mg_yellow	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
0	3	0.2322	22	2	1	1	0	0	1	0	0	1	0	2	1	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	0.0016	0.0009	0.0000	0.0014	0.0014	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0002	0.0002	0.0000	0.0000	0.0000	0.0000	0.0202	0.0398	0.0002	0.1527	0.1639	0.0085	0.0000	0.0000	0.0000	0.0000	0.0040	-0.0000	-0.0015	7.2343	3.0000	8.9356	2.0005	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0025	0.0025	0.0000	0.0025	0.0025	0.0000	0.0000	0.0000	0.0000	0.3118	0.2770	0.0348	0.0460	0.0438	0.0022	0.2659	0.2332	0.0326	0.1237	0.0625	0.0612	0.0164	0.0152	0.0012	0.1073	0.0473	0.0600
0	7	0.2243	21	2	0	1	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	11499.7562	0.0000	287491.4676	11469.2484	0.0000	inf	0.0000	0.0000	0.0000	0.0013	0.0000	0.0124	0.0086	0.0000	0.2005	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.2246	0.0006	-0.0000	7.2343	5.8623	8.9356	0.0078	0.0008	0.0000	0.0008	0.0008	0.0000	0.0008	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6372	0.5687	0.0685	0.0989	0.0946	0.0042	0.5383	0.4740	0.0643	0.1458	0.0739	0.0719	0.0192	0.0178	0.0014	0.1266	0.0561	0.0705
0	9	0.2169	20	2	1	1	0	0	1	0	0	1	0	2	1	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	38617.8062	0.0000	845754607.8070	1.1300	0.0000	inf	166056753.8809	0.0000	878390116.1992	1.8835	0.0000	17.2907	0.0004	0.0000	0.0093	2.1859	0.0000	18.3087	0.0000	0.0001	0.0000	0.0004	0.0004	0.0000	0.0000	0.0000	0.0000	inf	0.0002	0.6626	-0.0000	7.2343	4.8609	8.9356	4.0349	0.9993	0.0000	0.9993	0.0000	0.0000	0.0000	0.9993	0.0000	0.9993	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5306	0.4728	0.0578	0.0734	0.0702	0.0032	0.4571	0.4026	0.0546	0.2195	0.1119	0.1076	0.0296	0.0275	0.0021	0.1899	0.0844	0.1055
0	11	0.1189	7	2	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	9.7254	0.0424	40.9243	0.2083	0.1601	2.0044	9.1997	0.0000	41.3958	1.5683	0.0010	13.6724	0.0132	0.0103	0.0857	1.7145	0.0000	14.0772	0.1613	0.0227	0.3341	0.0636	0.0645	0.0428	0.1864	0.0000	0.3401	1836.4627	11.7744	0.6570	0.0216	7.2343	5.5111	8.9356	6.2369	0.9918	0.0005	0.9912	0.0007	0.0005	0.0002	0.9911	0.0000	0.9911	0.0702	0.0055	0.0647	0.0057	0.0055	0.0002	0.0646	0.0000	0.0646	0.6324	0.5599	0.0725	0.0544	0.0523	0.0021	0.5780	0.5076	0.0704	0.4355	0.2418	0.1938	0.0891	0.0852	0.0039	0.3465	0.1566	0.1899
0	34	0.1375	8	2	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0586	0.0000	0.1209	0.0002	0.0000	0.0083	0.0707	0.0000	0.1219		123754.6041	0.0000	0.0023	7.2343	1.0000	8.9356	2.0325	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0061	0.0000	0.0061	0.0000	0.0000	0.0000	0.0061	0.0000	0.0061	0.1144	0.1013	0.0131	0.0074	0.0071	0.0003	0.1071	0.0942	0.0128	0.1035	0.0533	0.0501	0.0177	0.0173	0.0004	0.0858	0.0360	0.0497
0	36	0.2019	18	2	0	1	1	0	0	0	1	1	0	2	1	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	0.0002	0.0000	95.1399	0.0000	0.0000	0.0145	0.0002	0.0000	102.1071	0.0008	0.0000	0.0074	0.0000	0.0000	0.0000	0.0010	0.0000	0.0078	3.6968	7.3700	0.0001	0.4288	0.4552	0.0002	4.0564	8.9513	0.0001	inf	0.0000	0.0002	-0.6199	7.2343	4.0600	8.9356	6.9599	0.0004	0.0000	0.0004	0.0000	0.0000	0.0000	0.0004	0.0000	0.0004	1.0092	1.0092	0.0000	0.0116	0.0116	0.0000	0.9976	0.9976	0.0000	0.4235	0.3749	0.0486	0.0485	0.0461	0.0024	0.3750	0.3288	0.0462	0.2730	0.1369	0.1361	0.0271	0.0255	0.0016	0.2459	0.1114	0.1345
0	42	0.2128	22	2	0	1	1	0	0	0	1	1	0	2	1	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			0.0000	0.0000	7.2343	1.0000	8.9356	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1056	0.0935	0.0122	0.0119	0.0113	0.0006	0.0938	0.0822	0.0115	0.1707	0.0846	0.0861	0.0163	0.0152	0.0011	0.1543	0.0694	0.0849
0	43	0.2128	22	2	0	1	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			0.0000	0.0000	7.2343	0.0000	8.9356	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0	44	0.2091	21	2	0	1	0	0	0	0	0	2	1	2	1	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000		inf	0.0000	0.0000	7.2343	1.0000	8.9356	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1057	0.0935	0.0122	0.0118	0.0111	0.0006	0.0939	0.0824	0.0116	0.0252	0.0124	0.0127	0.0024	0.0022	0.0002	0.0228	0.0102	0.0126
0	45	0.2091	20	2	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005	0.0004	0.0005	0.0009	0.0009	0.0000	0.0003	0.0000	0.0005		1.0000	0.0000	-0.0000	7.2343	0.0000	8.9356	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
