branch_id_1	branch_id_2	dist_bl	dist_node_num	branch_num_fg_beak	branch_num_fg_fork	branch_num_fg_pink	branch_num_fg_red	branch_num_fg_stem_beak	branch_num_fg_stem_fork	branch_num_fg_stem_pink	branch_num_fg_stem_red	branch_num_fg_stem_tube	branch_num_fg_stem_yellow	branch_num_fg_tube	branch_num_fg_yellow	branch_num_mg_beak	branch_num_mg_fork	branch_num_mg_pink	branch_num_mg_red	branch_num_mg_tube	branch_num_mg_yellow	is_fg_beak	is_fg_fork	is_fg_pink	is_fg_red	is_fg_tube	is_fg_yellow	is_mf_beak	is_mf_fork	is_mf_pink	is_mf_red	is_mf_tube	is_mf_yellow	is_mg_beak	is_mg_fork	is_mg_pink	is_mg_red	is_mg_tube	is_mg_yellow	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
0	3	0.1923	21	2	1	1	0	1	1	1	0	1	0	2	1	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	0.0000	inf	inf	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000		-0.0000	0.0000	6.0000	2.8261	4.7812	3.5027	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1850	0.1613	0.0237	0.0392	0.0355	0.0038	0.1458	0.1258	0.0200	0.1273	0.0730	0.0544	0.0301	0.0277	0.0024	0.0972	0.0452	0.0519
0	7	0.1966	22	2	0	1	0	1	0	1	0	1	0	2	1	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			-0.0000	0.0000	6.0000	3.0007	4.7812	3.4638	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1707	0.1483	0.0223	0.0160	0.0148	0.0012	0.1547	0.1335	0.0212	0.1306	0.0751	0.0555	0.0314	0.0289	0.0025	0.0992	0.0462	0.0530
0	8	0.1876	20	2	1	1	0	1	1	1	0	1	0	2	1	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	0.0000	inf	inf	inf	0.0000	7.7514	8.8902	0.0000	0.0000	0.0000	0.0000	10.4828	12.1610	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000		-0.4108	0.0000	6.0000	1.8263	4.7812	2.0394	0.9997	0.9997	0.0000	0.0000	0.0000	0.0000	0.9997	0.9997	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1290	0.1124	0.0165	0.0336	0.0302	0.0034	0.0954	0.0822	0.0132	0.0930	0.0521	0.0409	0.0256	0.0241	0.0015	0.0674	0.0280	0.0394
0	10	0.0967	8	2	0	1	0	1	0	1	0	1	1	1	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	1.1918	146.5914	0.0000	210.7696	207.1555	0.0000	0.0000	0.0000	0.0000	4.0977	4.6897	0.0000	41.6104	43.4010	0.0000	0.0000	0.0000	0.0000	3.4383	0.0320	7.2670	0.1974	0.2095	0.0000	3.7423	0.0000	7.3442	0.0000	202.0911	-0.4106	0.4487	6.0000	4.0553	4.7812	11.9936	0.9993	0.9993	0.0000	0.9993	0.9993	0.0000	0.0000	0.0000	0.0000	0.9769	0.0048	0.9721	0.0048	0.0048	0.0000	0.9721	0.0000	0.9721	0.2439	0.2131	0.0308	0.0240	0.0230	0.0010	0.2199	0.1901	0.0298	0.2841	0.1504	0.1338	0.0244	0.0230	0.0014	0.2598	0.1274	0.1324
0	19	0.1740	18	2	0	1	1	1	0	1	0	1	0	2	1	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.4594	9.5640	0.0000	30.1847	33.1866	0.0000	0.0000	0.0000	0.0000		0.0000	0.0000	-0.4171	6.0000	2.0004	4.7812	5.9941	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7785	0.7785	0.0000	0.7785	0.7785	0.0000	0.0000	0.0000	0.0000	0.1148	0.0999	0.0149	0.0113	0.0105	0.0008	0.1035	0.0894	0.0141	0.1426	0.0814	0.0612	0.0258	0.0235	0.0023	0.1168	0.0579	0.0589
0	34	0.1010	4	2	0	1	0	1	0	1	0	1	1	1	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0.0051	inf	0.0000	0.0000	0.0000	0.0000	0.0044	inf	0.0000	0.0009	0.0010	0.0000	0.0000	0.0000	0.0000	0.0009	0.0011	0.0000	0.1727	0.0000	0.3624	0.0051	0.0000	0.1811	0.2095	0.0000	0.3643	0.0000	inf	-0.0000	0.0020	6.0000	0.9955	4.7812	0.0465	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0000	0.0044	0.0000	0.0044	0.0000	0.0000	0.0000	0.0043	0.0000	0.0043	0.0573	0.0497	0.0075	0.0033	0.0031	0.0002	0.0539	0.0466	0.0073	0.0253	0.0132	0.0121	0.0045	0.0044	0.0001	0.0207	0.0088	0.0119
0	36	0.1919	19	2	0	1	1	1	0	1	1	1	1	2	1	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			0.0000	0.0000	6.0000	0.0183	4.7812	1.0291	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0021	0.0019	0.0003	0.0006	0.0006	0.0000	0.0015	0.0012	0.0003	0.0256	0.0155	0.0100	0.0085	0.0070	0.0014	0.0171	0.0085	0.0086
0	37	0.1815	18	2	0	1	0	1	0	1	0	1	0	2	0	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	0.2680	0.1747	0.0000	1.7131	1.5319	0.0000	0.0000	0.0000	0.0000	0.0045	0.0051	0.0000	0.0251	0.0259	0.0000	0.0000	0.0000	0.0000	0.0169	0.0290	0.0000	0.0147	0.0169	0.0000	0.0176	0.0356	0.0000	0.0000	0.0000	-0.0004	-0.0007	6.0000	2.6199	4.7812	1.1297	0.0009	0.0009	0.0000	0.0009	0.0009	0.0000	0.0000	0.0000	0.0000	0.0013	0.0013	0.0000	0.0003	0.0003	0.0000	0.0010	0.0010	0.0000	0.1946	0.1739	0.0207	0.0350	0.0340	0.0011	0.1596	0.1400	0.0196	0.0768	0.0447	0.0321	0.0184	0.0159	0.0024	0.0585	0.0288	0.0296
0	40	0.1815	18	2	0	1	1	1	0	1	1	1	1	2	1	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	9522.4611	inf	0.0000	15748.7745	inf	0.0000	0.0000	0.0000	0.0000	0.0019	0.0022	0.0000	0.0156	0.0164	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	-0.0004	0.0000	6.0000	7.4021	4.7812	5.0089	0.0009	0.0009	0.0000	0.0009	0.0009	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4563	0.4014	0.0549	0.0566	0.0537	0.0029	0.3997	0.3478	0.0520	0.2291	0.1314	0.0977	0.0469	0.0414	0.0054	0.1822	0.0900	0.0923
0	41	0.1683	17	2	0	1	0	1	0	1	0	1	0	2	0	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	41.9664	27.6695	0.0000	105.6167	107.2523	0.0000	0.0956	0.0539	0.0000	1.6237	1.8161	0.0000	8.7912	9.0454	0.0000	0.0027	0.0031	0.0000	0.0387	0.0656	0.0030	0.0832	0.0843	0.0730	0.0287	0.0579	0.0000	0.0000	0.0351	-0.1603	-0.0019	6.0000	3.1705	4.7812	2.0525	0.3901	0.3901	0.0000	0.3896	0.3896	0.0000	0.0005	0.0005	0.0000	0.0038	0.0037	0.0001	0.0015	0.0014	0.0001	0.0023	0.0023	0.0000	0.2403	0.2148	0.0255	0.0443	0.0431	0.0012	0.1960	0.1718	0.0242	0.0988	0.0563	0.0425	0.0182	0.0164	0.0018	0.0806	0.0399	0.0408
