branch_id_1	branch_id_2	dist_bl	dist_node_num	branch_num_fg_beak	branch_num_fg_fork	branch_num_fg_pink	branch_num_fg_red	branch_num_fg_stem_beak	branch_num_fg_stem_fork	branch_num_fg_stem_pink	branch_num_fg_stem_red	branch_num_fg_stem_tube	branch_num_fg_stem_yellow	branch_num_fg_tube	branch_num_fg_yellow	branch_num_mg_beak	branch_num_mg_fork	branch_num_mg_pink	branch_num_mg_red	branch_num_mg_tube	branch_num_mg_yellow	is_fg_beak	is_fg_fork	is_fg_pink	is_fg_red	is_fg_tube	is_fg_yellow	is_mf_beak	is_mf_fork	is_mf_pink	is_mf_red	is_mf_tube	is_mf_yellow	is_mg_beak	is_mg_fork	is_mg_pink	is_mg_red	is_mg_tube	is_mg_yellow	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
0	6	0.1767	10	2	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	1.3341	0.0000	419.9366	0.0000	0.0000	0.0000	139.6560	0.0000	432.8267	0.0001	0.0000	0.0007	0.0000	0.0000	0.0000	0.0001	0.0000	0.0007	0.0001	0.0001	0.0000	0.0005	0.0005	0.0000	0.0000	0.0000	0.0000	inf	0.0101	0.0000	-0.0000	9.9801	2.0147	4.2495	8.0521	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2323	0.2024	0.0299	0.0430	0.0407	0.0024	0.1892	0.1617	0.0275	0.3123	0.1856	0.1267	0.0434	0.0368	0.0066	0.2689	0.1487	0.1201
0	17	0.2105	15	2	0	1	1	0	0	0	1	0	0	2	1	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.1128	0.0001	2.7691	0.1705	0.0004	1.1732	1.2909	0.0000	2.8662		21619.7858	0.0000	0.0554	9.9801	2.9925	4.2495	3.9985	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2160	0.0000	0.2160	0.0053	0.0000	0.0053	0.2107	0.0000	0.2107	0.2721	0.2338	0.0382	0.0186	0.0173	0.0013	0.2535	0.2165	0.0370	0.1941	0.1161	0.0780	0.0309	0.0264	0.0045	0.1633	0.0897	0.0735
0	28	0.1099	5	2	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0109	0.0190	0.0000	0.1919	0.2258	0.0000	0.0000	0.0000	0.0000		0.0000	0.0000	-0.0021	9.9801	1.0000	4.2495	7.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0029	0.0029	0.0000	0.0029	0.0029	0.0000	0.0000	0.0000	0.0000	0.1058	0.0906	0.0152	0.0022	0.0021	0.0002	0.1036	0.0886	0.0150	0.2626	0.1503	0.1122	0.0149	0.0126	0.0022	0.2477	0.1377	0.1100
0	34	0.1163	4	2	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	53.9379	39.5142	0.0000	0.0000	0.0000	0.0000	59.0380	41.0568	0.0000	0.0027	0.0032	0.0000	0.0000	0.0000	0.0000	0.0028	0.0033	0.0000	0.0001	0.0001	0.0000	0.0001	0.0001	0.0000	0.0000	0.0001	0.0000	0.0000	0.0442	-0.0002	-0.0000	9.9801	1.9905	4.2495	1.7733	0.0006	0.0006	0.0000	0.0000	0.0000	0.0000	0.0006	0.0006	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2094	0.1796	0.0298	0.0071	0.0066	0.0005	0.2023	0.1730	0.0293	0.1568	0.0944	0.0625	0.0291	0.0225	0.0066	0.1277	0.0719	0.0559
0	35	0.0792	3	2	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	1846.2514	1232.4854	0.0000	0.0000	0.0000	0.0000	58002448.2416	inf	0.0000	4.8389	5.6490	0.0000	0.0000	0.0000	0.0000	4.8674	5.6877	0.0000	0.0026	0.0046	0.0000	0.1073	0.1202	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-1.1500	-0.0007	9.9801	6.0106	4.2495	4.8515	2.9989	2.9989	0.0000	0.0000	0.0000	0.0000	2.9989	2.9989	0.0000	0.0010	0.0010	0.0000	0.0010	0.0010	0.0000	0.0000	0.0000	0.0000	0.6198	0.5309	0.0889	0.0036	0.0036	0.0000	0.6161	0.5273	0.0889	0.3650	0.2087	0.1563	0.0089	0.0080	0.0010	0.3561	0.2008	0.1553
0	38	0.2045	14	2	0	1	0	0	0	0	0	1	1	2	1	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0013	0.0003	0.0029	0.0009	0.0009	0.0012	0.0014	0.0001	0.0030		6.6574	0.0000	0.0000	9.9801	1.0071	4.2495	0.2350	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0971	0.0834	0.0137	0.0063	0.0058	0.0004	0.0908	0.0775	0.0133	0.0371	0.0222	0.0149	0.0058	0.0050	0.0009	0.0313	0.0172	0.0140
0	46	0.1099	5	2	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			0.0000	0.0000	9.9801	0.0000	4.2495	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0	47	0.0792	4	2	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0030	0.0052	0.0000	0.1207	0.1351	0.0000	0.0000	0.0000	0.0000		0.0000	0.0000	-0.0007	9.9801	5.0000	4.2495	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0010	0.0010	0.0000	0.0010	0.0010	0.0000	0.0000	0.0000	0.0000	0.5184	0.4439	0.0745	0.0030	0.0030	0.0000	0.5153	0.4409	0.0744	0.3375	0.1929	0.1445	0.0083	0.0074	0.0009	0.3292	0.1856	0.1436
0	57	0.1630	9	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	30.5044	4.8210	2695.0656	1.1177	1.0074	0.0000	117.2048	17.6152	4094.3094	0.0089	0.0024	0.0491	0.0022	0.0024	0.0000	0.0093	0.0023	0.0502	0.0003	0.0005	0.0000	0.0020	0.0024	0.0001	0.0001	0.0001	0.0000	3.4272	0.0264	0.0006	-0.0000	9.9801	1.7304	4.2495	3.0639	0.0015	0.0003	0.0012	0.0000	0.0000	0.0000	0.0015	0.0003	0.0012	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1733	0.1488	0.0244	0.0089	0.0084	0.0006	0.1644	0.1405	0.0239	0.1522	0.0891	0.0631	0.0169	0.0141	0.0028	0.1353	0.0750	0.0603
0	63	0.2016	13	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0002	0.0000	0.0004	0.0000	0.0000	0.0002	0.0002	0.0000	0.0004		53.6745	0.0000	0.0000	9.9801	0.0012	4.2495	0.9850	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0000	0.0290	0.0174	0.0117	0.0044	0.0037	0.0007	0.0247	0.0137	0.0110
