branch_id_1	branch_id_2	branch_id_3	dist_bl	dist_node_num	branch_num_fg_beak	branch_num_fg_fork	branch_num_fg_pink	branch_num_fg_red	branch_num_fg_stem_beak	branch_num_fg_stem_fork	branch_num_fg_stem_pink	branch_num_fg_stem_red	branch_num_fg_stem_tube	branch_num_fg_stem_yellow	branch_num_fg_tube	branch_num_fg_yellow	branch_num_mg_beak	branch_num_mg_fork	branch_num_mg_pink	branch_num_mg_red	branch_num_mg_tube	branch_num_mg_yellow	is_fg_beak	is_fg_fork	is_fg_pink	is_fg_red	is_fg_tube	is_fg_yellow	is_mf_beak	is_mf_fork	is_mf_pink	is_mf_red	is_mf_tube	is_mf_yellow	is_mg_beak	is_mg_fork	is_mg_pink	is_mg_red	is_mg_tube	is_mg_yellow	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	N_sub_3	S_sub_1	S_sub_2	S_sub_3	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
19	33	60	0.2341	12	3	0	1	1	0	0	0	1	0	1	2	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	198.8896	0.0000	9372.6061	347.6203	0.0000	33796.1865	163.8399	0.0000	6884.8570	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf		0.1980	0.0000	3.0000	3.0000	3.0000	1.0000	0.0000	0.0000	3.0000	0.0000	3.0000	1.0000	0.0000	1.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0151	0.0148	0.0003	0.0029	0.0028	0.0000	0.0122	0.0119	0.0003	0.0015	0.0008	0.0007	0.0002	0.0002	0.0000	0.0013	0.0006	0.0007
19	33	72	0.2341	12	3	0	1	1	0	0	0	1	0	2	3	2	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	149.7038	0.0000	6999.6276	284.9480	0.0000	26810.6621	120.9890	0.0000	5111.1077	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf		0.1980	0.0000	3.0000	3.0000	4.0046	1.0000	0.0000	0.0036	2.9998	0.0000	2.9998	1.0000	0.0000	1.0000	1.9998	0.0000	1.9998	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0200	0.0196	0.0004	0.0035	0.0035	0.0000	0.0165	0.0161	0.0004	0.0028	0.0013	0.0015	0.0004	0.0003	0.0000	0.0025	0.0010	0.0014
19	33	98	0.2341	14	3	0	1	1	1	0	0	1	0	1	2	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	0.0000	inf	184.5925	20.7693	7809.8536	294.7736	98.4320	18120.1828	155.5087	0.0000	6559.2193	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0787		-0.1322	0.0000	3.0000	3.0000	3.1799	1.0000	0.0000	0.5196	2.9942	0.3298	2.6644	0.9985	0.3298	0.6687	1.9957	0.0000	1.9957	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0162	0.0159	0.0003	0.0034	0.0034	0.0000	0.0128	0.0125	0.0003	0.0029	0.0015	0.0014	0.0006	0.0006	0.0000	0.0023	0.0010	0.0013
19	60	72	0.2137	12	3	0	1	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	151.1200	0.0000	6848.9460	313.3745	0.0000	37231.5075	120.0408	0.0000	4864.1118	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf		0.1980	0.0000	3.0000	3.0000	4.0046	1.0000	0.0000	0.0036	2.9998	0.0000	2.9998	1.0000	0.0000	1.0000	1.9998	0.0000	1.9998	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0199	0.0194	0.0004	0.0032	0.0032	0.0000	0.0167	0.0162	0.0004	0.0020	0.0011	0.0009	0.0003	0.0003	0.0000	0.0017	0.0008	0.0009
19	60	98	0.1866	14	3	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	0.0000	inf	182.7945	20.5799	7513.2996	383.7402	127.8368	30066.5002	144.8438	0.0000	6004.1145	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0787		-0.1322	0.0000	3.0000	3.0000	3.1799	1.0000	0.0000	0.5196	2.9942	0.3298	2.6644	0.9985	0.3298	0.6687	1.9957	0.0000	1.9957	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0164	0.0160	0.0004	0.0026	0.0026	0.0000	0.0138	0.0134	0.0003	0.0022	0.0013	0.0009	0.0006	0.0005	0.0000	0.0016	0.0008	0.0008
19	72	98	0.2137	12	3	0	1	0	1	0	0	0	0	1	2	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	0.0000	inf	140.2885	15.7987	5711.1515	260.7160	86.9251	18639.8770	113.9502	0.0000	4634.0059	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0782		-0.1322	0.0000	3.0000	4.0046	3.1799	1.0000	0.0036	0.5196	2.9940	0.3298	2.6642	0.9985	0.3298	0.6687	1.9955	0.0000	1.9955	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0213	0.0209	0.0005	0.0038	0.0038	0.0000	0.0175	0.0171	0.0004	0.0038	0.0020	0.0018	0.0008	0.0007	0.0000	0.0030	0.0013	0.0017
33	60	72	0.1331	11	3	0	0	1	0	0	0	1	0	2	2	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	136.1184	0.0000	6237.8121	0.0045	0.0000	0.3566	151.3739	0.0000	6624.0177	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf		0.1980	0.0000	3.0000	3.0000	4.0046	0.0000	0.0000	0.0036	2.9998	0.0000	2.9998	0.0000	0.0000	0.0000	2.9998	0.0000	2.9998	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0220	0.0216	0.0005	0.0022	0.0022	0.0000	0.0198	0.0194	0.0005	0.0018	0.0009	0.0008	0.0000	0.0000	0.0000	0.0017	0.0009	0.0008
33	60	98	0.2108	14	3	0	0	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	176.2310	19.8217	7577.0590	0.0912	0.0261	7.0834	214.2640	24.1570	8228.0857	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0787		-0.1322	0.0000	3.0000	3.0000	3.1799	0.0000	0.0000	0.5196	2.9942	0.3298	2.6644	0.0003	0.0001	0.0002	2.9939	0.3297	2.6642	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0170	0.0166	0.0004	0.0030	0.0030	0.0000	0.0140	0.0136	0.0003	0.0018	0.0011	0.0007	0.0006	0.0005	0.0001	0.0012	0.0006	0.0006
33	72	98	0.2108	14	3	0	0	1	1	0	0	1	0	2	2	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	131.4507	14.7993	5417.9093	0.0826	0.0238	5.1961	154.9331	17.4731	5887.3850	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0782		-0.1322	0.0000	3.0000	4.0046	3.1799	0.0000	0.0036	0.5196	2.9940	0.3298	2.6642	0.0003	0.0001	0.0002	2.9937	0.3297	2.6640	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0228	0.0223	0.0005	0.0035	0.0034	0.0000	0.0193	0.0189	0.0005	0.0032	0.0017	0.0015	0.0008	0.0007	0.0001	0.0024	0.0010	0.0013
60	72	98	0.1960	14	3	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	134.0199	15.0871	5548.7553	0.0858	0.0246	8.5219	157.4491	17.7673	5839.3641	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0782		-0.1322	0.0000	3.0000	4.0046	3.1799	0.0000	0.0036	0.5196	2.9940	0.3298	2.6642	0.0003	0.0001	0.0002	2.9937	0.3297	2.6640	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0223	0.0219	0.0005	0.0033	0.0033	0.0000	0.0190	0.0186	0.0005	0.0024	0.0015	0.0009	0.0008	0.0007	0.0001	0.0016	0.0008	0.0008
