branch_id_1	branch_id_2	branch_id_3	dist_bl	dist_node_num	branch_num_fg_beak	branch_num_fg_fork	branch_num_fg_pink	branch_num_fg_red	branch_num_fg_stem_beak	branch_num_fg_stem_fork	branch_num_fg_stem_pink	branch_num_fg_stem_red	branch_num_fg_stem_tube	branch_num_fg_stem_yellow	branch_num_fg_tube	branch_num_fg_yellow	branch_num_mg_beak	branch_num_mg_fork	branch_num_mg_pink	branch_num_mg_red	branch_num_mg_tube	branch_num_mg_yellow	is_fg_beak	is_fg_fork	is_fg_pink	is_fg_red	is_fg_tube	is_fg_yellow	is_mf_beak	is_mf_fork	is_mf_pink	is_mf_red	is_mf_tube	is_mf_yellow	is_mg_beak	is_mg_fork	is_mg_pink	is_mg_red	is_mg_tube	is_mg_yellow	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	N_sub_3	S_sub_1	S_sub_2	S_sub_3	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
1	7	70	0.5808	18	2	1	1	0	0	0	1	0	0	1	2	3	0	0	0	0	0	0	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	0.1396	0.1273	0.0000	0.1732	0.1709	0.0000	0.0000	0.0000	0.0000	0.0084	0.0085	0.0000	0.0193	0.0194	0.0000	0.0000	0.0000	0.0000	0.0600	0.0671	0.0000	0.1112	0.1135	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0004	-0.0009	44.3642	22.0888	32.4554	25.7138	13.6726	19.0724	0.0027	0.0027	0.0000	0.0027	0.0027	0.0000	0.0000	0.0000	0.0000	0.0067	0.0067	0.0000	0.0067	0.0067	0.0000	0.0000	0.0000	0.0000	0.3166	0.3102	0.0064	0.1377	0.1366	0.0010	0.1789	0.1736	0.0054	0.1121	0.1001	0.0120	0.0604	0.0592	0.0012	0.0516	0.0409	0.0107
1	22	49	0.3898	10	2	0	0	1	1	0	0	1	0	1	1	3	0	0	0	0	0	0	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	0.0018	0.0000	0.0935	0.0019	0.0000	0.1640	0.0025	0.0000	0.0309	0.0048	0.0000	0.2167	0.0083	0.0000	0.7807	0.0020	0.0000	0.0635	2.7469	2.8040	2.3181	4.3760	4.3677	4.7603	0.8193	0.4465	2.0545	352.5671	0.1102	0.0042	-0.0322	44.3642	20.7131	100.0323	25.7138	16.9543	48.1744	0.0051	0.0000	0.0051	0.0039	0.0000	0.0039	0.0012	0.0000	0.0012	0.9953	0.8964	0.0988	0.8593	0.8395	0.0198	0.1360	0.0569	0.0790	1.0499	1.0264	0.0234	0.4715	0.4665	0.0050	0.5783	0.5599	0.0184	0.3623	0.3197	0.0426	0.1964	0.1922	0.0042	0.1660	0.1275	0.0385
1	22	70	0.4487	13	2	0	1	1	0	0	1	1	0	1	2	3	0	0	0	0	0	0	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.2765	0.0000	0.0000	0.1177	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0002	0.0000	0.0000	0.0000	1.0440	1.1670	0.0002	1.6208	1.6590	0.0016	0.1614	0.2100	0.0000	0.0349	0.0000	-0.0000	-0.0210	44.3642	20.7131	32.4554	25.7138	16.9543	19.0724	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1593	0.1593	0.0000	0.1496	0.1496	0.0000	0.0097	0.0097	0.0000	0.4994	0.4914	0.0080	0.3167	0.3142	0.0025	0.1827	0.1772	0.0055	0.1526	0.1365	0.0161	0.0923	0.0902	0.0021	0.0603	0.0463	0.0140
1	43	49	0.4622	13	2	0	0	1	1	0	0	1	0	2	1	3	0	0	0	0	0	0	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	1.8427	1.5868	5287.9092	2.3693	2.3277	0.0387	18.8875	0.0051	1742919.5003	0.0609	0.0602	0.0934	0.1578	0.1590	0.0000	0.0031	0.0000	0.1076	0.0330	0.0379	0.0000	0.0666	0.0683	0.0002	0.0002	0.0002	0.0000	0.0335	0.0001	-0.0155	-0.0021	44.3642	47.0286	100.0323	25.7138	17.9334	48.1744	0.1130	0.1093	0.0037	0.1093	0.1093	0.0000	0.0037	0.0000	0.0037	0.0163	0.0163	0.0000	0.0163	0.0163	0.0000	0.0000	0.0000	0.0000	1.8556	1.8163	0.0392	0.6926	0.6874	0.0052	1.1629	1.1289	0.0340	0.4946	0.4309	0.0637	0.2447	0.2386	0.0061	0.2499	0.1923	0.0576
1	48	70	0.5840	13	2	0	1	1	0	0	1	1	1	2	2	3	0	0	0	0	0	0	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	25.3374	7.2550	377858.0059	31.2816	9.4118	219533.1843	11298.9441	70848.9496	5.4848	0.9337	0.2998	29.7005	2.2328	0.6845	173.6462	0.0237	0.0244	0.0000	0.0369	0.0413	0.0001	0.0714	0.0727	0.0008	0.0000	0.0000	0.0000	2.1829	0.0002	0.7341	-0.0025	44.3642	120.3692	32.4554	25.7138	62.9380	19.0724	1.4215	0.4466	0.9749	1.4003	0.4254	0.9749	0.0212	0.0212	0.0000	0.0187	0.0187	0.0000	0.0187	0.0187	0.0000	0.0000	0.0000	0.0000	1.5224	1.4896	0.0328	0.6272	0.6215	0.0056	0.8953	0.8680	0.0272	0.5080	0.4529	0.0551	0.2623	0.2574	0.0049	0.2458	0.1955	0.0502
1	49	70	0.4848	13	2	0	1	0	1	0	1	0	0	1	1	3	0	0	0	0	0	0	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	5.1170	2.8605	29791.2606	4.9919	2.7974	47526.4090	11.3691	8.7368	1113.3430	2.2929	1.4528	43.3114	4.3922	2.5091	262.5583	0.6014	0.5814	1.2380	0.4481	0.5079	0.0015	0.8799	0.8969	0.0055	0.0529	0.0665	0.0011	0.6106	0.0004	0.6757	-0.0227	44.3642	100.0323	32.4554	25.7138	48.1744	19.0724	3.2217	2.0003	1.2213	2.7537	1.5617	1.1920	0.4679	0.4387	0.0293	0.1726	0.1726	0.0001	0.1620	0.1620	0.0000	0.0106	0.0106	0.0000	1.4051	1.3769	0.0282	0.6270	0.6224	0.0045	0.7781	0.7545	0.0237	0.3853	0.3398	0.0455	0.1841	0.1806	0.0035	0.2012	0.1592	0.0420
2	3	43	0.4794	16	3	1	1	1	0	0	1	1	0	1	2	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0.5473	0.4782	0.0818	0.7021	0.6866	0.2209	0.0002	0.0004	0.0000	0.0108	0.0111	0.0000	0.0245	0.0246	0.0001	0.0000	0.0000	0.0000	0.0198	0.0231	0.0001	0.0348	0.0359	0.0003	0.0000	0.0000	0.0001	0.0000	0.0009	-0.0006	-0.0003	10.7160	58.2726	47.0286	4.8749	38.9326	17.9334	0.0035	0.0035	0.0000	0.0035	0.0035	0.0000	0.0000	0.0000	0.0000	0.0022	0.0022	0.0000	0.0022	0.0022	0.0000	0.0000	0.0000	0.0000	0.3237	0.3174	0.0063	0.1435	0.1424	0.0011	0.1803	0.1750	0.0053	0.1121	0.0960	0.0162	0.0637	0.0618	0.0019	0.0484	0.0342	0.0143
2	43	49	0.3374	12	3	1	0	1	1	0	0	1	0	1	2	3	0	0	0	0	0	0	Y	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	480.7078	413.6994	2949863.8788	6.0171	5.8661	inf	262019.9201	186886.6074	inf	1.6783	1.7155	0.2405	0.0393	0.0393	0.0372	2.5782	2.6617	0.2656	0.0035	0.0041	0.0000	0.0065	0.0067	0.0000	0.0000	0.0000	0.0000	0.0036	0.0000	-0.1337	-0.0001	10.7160	47.0286	100.0323	4.8749	17.9334	48.1744	0.8064	0.8035	0.0029	0.0067	0.0066	0.0000	0.7997	0.7969	0.0029	0.0005	0.0005	0.0000	0.0005	0.0005	0.0000	0.0000	0.0000	0.0000	0.4805	0.4684	0.0121	0.1703	0.1690	0.0013	0.3102	0.2994	0.0108	0.1390	0.1170	0.0220	0.0743	0.0724	0.0019	0.0648	0.0447	0.0201
2	43	91	0.3619	15	3	1	0	1	1	0	0	1	0	1	2	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0.0495	0.0433	0.0924	0.0771	0.0752	5944.2205	0.0197	1.3613	0.0000	0.0035	0.0036	0.0007	0.0104	0.0104	0.0074	0.0001	0.0001	0.0000	0.0711	0.0824	0.0080	0.1347	0.1383	0.0000	0.0026	0.0000	0.0087	0.0041	0.0174	-0.0002	-0.0009	10.7160	47.0286	70.0591	4.8749	17.9334	35.2093	0.0012	0.0012	0.0000	0.0012	0.0012	0.0000	0.0000	0.0000	0.0000	0.0075	0.0074	0.0001	0.0074	0.0074	0.0000	0.0001	0.0000	0.0001	0.3444	0.3376	0.0068	0.1155	0.1148	0.0007	0.2289	0.2227	0.0061	0.1060	0.0898	0.0162	0.0550	0.0535	0.0014	0.0511	0.0363	0.0148
3	43	49	0.4794	14	3	0	1	1	1	0	1	1	0	1	1	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	3.4186	1.6655	7616788.4192	0.3182	0.1061	5282644.0800	122988.7999	59047.5459	8127113.8184	0.4735	0.2679	10.1577	0.0980	0.0337	6.9870	0.7255	0.4282	10.8475	0.1385	0.1608	0.0000	0.3079	0.3171	0.0000	0.0000	0.0000	0.0000	0.8052	0.0000	0.3055	-0.0099	58.2726	47.0286	100.0323	38.9326	17.9334	48.1744	1.1044	0.6118	0.4926	0.0918	0.0312	0.0605	1.0126	0.5805	0.4320	0.0749	0.0749	0.0000	0.0749	0.0749	0.0000	0.0000	0.0000	0.0000	2.3325	2.2840	0.0485	0.9368	0.9282	0.0087	1.3957	1.3559	0.0398	0.5408	0.4658	0.0751	0.2432	0.2362	0.0071	0.2976	0.2296	0.0680
