branch_id_1	branch_id_2	branch_id_3	dist_bl	dist_node_num	branch_num_fg_beak	branch_num_fg_fork	branch_num_fg_pink	branch_num_fg_red	branch_num_fg_stem_beak	branch_num_fg_stem_fork	branch_num_fg_stem_pink	branch_num_fg_stem_red	branch_num_fg_stem_tube	branch_num_fg_stem_yellow	branch_num_fg_tube	branch_num_fg_yellow	branch_num_mg_beak	branch_num_mg_fork	branch_num_mg_pink	branch_num_mg_red	branch_num_mg_tube	branch_num_mg_yellow	is_fg_beak	is_fg_fork	is_fg_pink	is_fg_red	is_fg_tube	is_fg_yellow	is_mf_beak	is_mf_fork	is_mf_pink	is_mf_red	is_mf_tube	is_mf_yellow	is_mg_beak	is_mg_fork	is_mg_pink	is_mg_red	is_mg_tube	is_mg_yellow	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	N_sub_3	S_sub_1	S_sub_2	S_sub_3	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
4	44	82	0.6091	15	3	0	1	1	0	0	1	1	0	1	1	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	9.4472	9.0164	24.4023	16.6778	10.9045	610.2079	4.4473	5.1818	0.1710	6.9798	5.9685	35.9851	6.3895	4.1534	255.7042	7.6407	8.1148	0.4017	0.7388	0.6620	1.4747	0.3831	0.3809	0.4190	1.7181	1.5660	2.3494	0.2102	0.2327	0.0702	0.0984	27.7477	29.4967	38.3640	38.7540	40.3659	37.8312	4.4168	3.6497	0.7672	2.1358	1.3760	0.7598	2.2810	2.2736	0.0074	2.5284	2.0512	0.4772	0.9618	0.9003	0.0615	1.5666	1.1509	0.4158	0.6328	0.6115	0.0213	0.3343	0.3313	0.0030	0.2985	0.2802	0.0183	3.4222	3.0986	0.3236	2.5104	2.3637	0.1467	0.9119	0.7349	0.1770
4	76	82	0.4572	12	3	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	18.5223	20.4253	46.7986	63.5289	57.1631	1233.1232	4.2284	3.4740	24.7284	14.2038	11.6160	114.9135	21.1132	20.0866	100.4219	8.5492	4.5233	119.2319	0.7668	0.5687	2.4555	0.3323	0.3514	0.0814	2.0219	1.3021	4.8217	0.2542	0.5066	0.2073	0.2797	27.7477	20.4285	38.3640	38.7540	20.4946	37.8312	4.6179	3.6819	0.9359	3.0894	2.9016	0.1878	1.5285	0.7803	0.7482	1.5001	0.9957	0.5044	0.4829	0.4746	0.0084	1.0172	0.5211	0.4961	0.3251	0.3170	0.0081	0.1463	0.1445	0.0019	0.1788	0.1725	0.0063	1.9562	1.7508	0.2054	1.4531	1.3506	0.1025	0.5031	0.4002	0.1029
4	82	93	0.5483	14	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	46.5213	39.3975	118.2575	50.7064	38.5255	366.1742	45.6668	53.6643	0.0046	11.2263	8.2488	63.4947	15.2858	9.6590	401.6313	5.2980	5.9638	0.0006	0.2413	0.2094	0.5369	0.3015	0.2507	1.0968	0.1160	0.1111	0.1389	0.4385	0.2771	0.4743	0.0196	27.7477	38.3640	10.4723	38.7540	37.8312	10.6383	3.2256	2.2423	0.9833	2.6069	1.6236	0.9832	0.6187	0.6187	0.0000	0.2918	0.2285	0.0633	0.2463	0.1926	0.0537	0.0455	0.0359	0.0096	0.2873	0.2718	0.0155	0.1705	0.1681	0.0024	0.1168	0.1037	0.0130	1.2092	1.0913	0.1179	0.8170	0.7680	0.0490	0.3921	0.3232	0.0689
13	56	87	0.3640	11	3	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	1.5391	0.9014	12.6371	1.4528	1.5591	0.0471	1.1749	0.2718	12.3428	1.4647	0.5344	53.4061	0.8229	0.8306	0.0545	2.1649	0.2060	75.5548	0.9517	0.5929	4.2261	0.5664	0.5327	1.1565	1.8426	0.7579	6.1214	1.7897	0.7809	0.2229	0.5338	20.1530	18.0838	42.4845	31.3800	21.3989	29.8066	0.4608	0.1652	0.2956	0.1351	0.1350	0.0001	0.3257	0.0302	0.2955	1.8493	1.0384	0.8109	0.7684	0.6837	0.0847	1.0809	0.3547	0.7262	0.3146	0.3091	0.0055	0.1642	0.1625	0.0016	0.1505	0.1465	0.0039	1.9432	1.7513	0.1919	1.3566	1.2833	0.0732	0.5866	0.4680	0.1186
13	82	87	0.3640	10	3	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	9.9398	5.8179	200705.7359	3.6376	0.3842	112081.4060	64.0726	43.4483	533659.4188	2.2775	1.4944	26.4461	1.1768	0.1311	39.8287	3.4657	2.9820	16.1143	0.2291	0.2569	0.0001	0.3235	0.3412	0.0004	0.0541	0.0686	0.0000	0.5735	0.0001	0.3288	-0.0964	20.1530	38.3640	42.4845	31.3800	37.8312	29.8066	1.5909	1.0111	0.5798	0.4267	0.0463	0.3804	1.1642	0.9648	0.1994	0.6435	0.6434	0.0000	0.5902	0.5902	0.0000	0.0532	0.0532	0.0000	0.6985	0.6766	0.0219	0.3626	0.3530	0.0096	0.3359	0.3235	0.0124	2.8082	2.5049	0.3033	1.8245	1.7297	0.0947	0.9837	0.7752	0.2085
13	87	122	0.3640	10	3	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	23.3740	21.2335	20.3511	22.3773	21.3389	2.6154	68.4182	55.8220	44.1105	1.8559	1.8904	0.0121	2.5264	2.5421	0.0032	1.3132	1.3510	0.0137	0.0794	0.0890	0.0006	0.1129	0.1191	0.0012	0.0192	0.0242	0.0003	0.0001	0.0008	-0.1016	-0.0267	20.1530	42.4845	23.2250	31.3800	29.8066	43.7860	0.6443	0.6442	0.0001	0.3923	0.3923	0.0000	0.2520	0.2519	0.0001	0.1792	0.1790	0.0001	0.1637	0.1636	0.0001	0.0155	0.0154	0.0001	0.3471	0.3408	0.0064	0.1553	0.1543	0.0010	0.1919	0.1864	0.0054	2.2563	2.0107	0.2457	1.4497	1.3731	0.0766	0.8066	0.6376	0.1691
14	69	86	0.3260	8	3	0	1	0	0	0	0	0	0	1	3	2	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	10.5137	9.8254	0.0000	5.5690	5.4588	0.0000	37.4358	32.3520	0.0000	2.0759	2.1581	0.0000	1.5505	1.5947	0.0000	2.9162	3.0850	0.0000	0.1974	0.2196	0.0081	0.2784	0.2921	0.0271	0.0779	0.0954	0.0002	0.0000	0.0043	-0.1260	-0.0375	23.9153	26.4832	19.4573	27.3331	17.9682	10.6216	0.7986	0.7986	0.0000	0.3670	0.3670	0.0000	0.4316	0.4316	0.0000	0.2575	0.2564	0.0011	0.2165	0.2154	0.0011	0.0410	0.0410	0.0000	0.3847	0.3700	0.0147	0.2367	0.2301	0.0066	0.1480	0.1399	0.0081	1.3043	1.1674	0.1369	0.7777	0.7374	0.0402	0.5267	0.4300	0.0967
28	44	82	0.5195	12	3	0	1	1	0	0	0	1	0	1	2	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	6.0474	4.1582	92.4755	3.6354	3.5552	0.0666	9.5129	6.0036	84.7634	7.8763	5.2906	146.2992	4.8926	4.9313	0.0459	11.4004	5.7249	190.9855	1.3024	1.2723	1.5820	1.3458	1.3871	0.6891	1.1984	0.9536	2.2532	0.5165	0.1338	1.0674	-0.1397	33.2499	29.4967	38.3640	28.2724	40.3659	37.8312	5.8388	3.8500	1.9887	1.9641	1.9639	0.0001	3.8747	1.8861	1.9886	4.3902	3.8721	0.5182	3.2007	3.1038	0.0968	1.1896	0.7682	0.4213	0.7413	0.7277	0.0136	0.4014	0.3983	0.0032	0.3399	0.3295	0.0104	3.3708	3.0433	0.3275	2.3782	2.2377	0.1405	0.9926	0.8056	0.1870
34	69	78	0.4947	17	3	1	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	5.4830	3.9704	1287.1545	10.3044	9.9004	0.9925	3.6123	2.2183	1930.7261	1.1328	0.9101	12.3749	0.5334	0.5411	0.0087	1.7327	1.2834	19.6181	0.2066	0.2292	0.0096	0.0518	0.0547	0.0088	0.4797	0.5786	0.0102	0.2693	0.0048	0.0244	-0.0704	27.3346	26.4832	31.0337	27.8166	17.9682	44.7218	0.4485	0.3534	0.0952	0.1056	0.1056	0.0000	0.3429	0.2477	0.0951	0.4856	0.4833	0.0023	0.0777	0.0768	0.0008	0.4080	0.4065	0.0015	0.3959	0.3882	0.0077	0.1981	0.1952	0.0028	0.1979	0.1930	0.0048	2.3506	2.1084	0.2422	1.5000	1.4058	0.0942	0.8505	0.7026	0.1480
40	44	82	0.7508	16	3	0	1	1	1	0	0	1	1	1	2	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	12.9632	12.3032	0.0811	25.0432	24.5500	0.1544	1.7319	1.4822	0.0147	5.7993	5.9016	0.0111	9.3511	9.4496	0.0300	1.1273	1.1579	0.0013	0.4474	0.4797	0.1366	0.3734	0.3849	0.1941	0.6509	0.7812	0.0855	0.0000	0.0296	-0.6289	-0.1625	34.8014	29.4967	38.3640	50.0450	40.3659	37.8312	3.9863	3.9862	0.0001	3.6516	3.6515	0.0001	0.3347	0.3347	0.0000	1.3421	1.3035	0.0386	0.8216	0.7959	0.0258	0.5205	0.5077	0.0128	0.6874	0.6754	0.0119	0.3905	0.3864	0.0041	0.2969	0.2890	0.0079	3.0001	2.7175	0.2825	2.2004	2.0677	0.1328	0.7996	0.6498	0.1498
