branch_id_1	branch_id_2	branch_id_3	branch_id_4	dist_bl	dist_node_num	branch_num_fg_beak	branch_num_fg_fork	branch_num_fg_pink	branch_num_fg_red	branch_num_fg_stem_beak	branch_num_fg_stem_fork	branch_num_fg_stem_pink	branch_num_fg_stem_red	branch_num_fg_stem_tube	branch_num_fg_stem_yellow	branch_num_fg_tube	branch_num_fg_yellow	branch_num_mg_beak	branch_num_mg_fork	branch_num_mg_pink	branch_num_mg_red	branch_num_mg_tube	branch_num_mg_yellow	is_fg_beak	is_fg_fork	is_fg_pink	is_fg_red	is_fg_tube	is_fg_yellow	is_mf_beak	is_mf_fork	is_mf_pink	is_mf_red	is_mf_tube	is_mf_yellow	is_mg_beak	is_mg_fork	is_mg_pink	is_mg_red	is_mg_tube	is_mg_yellow	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	N_sub_3	N_sub_4	S_sub_1	S_sub_2	S_sub_3	S_sub_4	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
8	23	41	50	0.2261	15	4	1	1	0	0	1	0	0	1	1	4	3	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	21.8060	0.0000	193.7347	0.0000	0.0000	0.0000	5.6648	0.0000	151.9519	3516.1576	0.0000	444309.9970	0.0000	0.0000	0.0000	4172.0821	0.0000	457777.9032	161.2473	0.0000	2293.3938	0.0062	0.0000	0.2885	736.4871	0.0000	3012.6499	inf	inf	0.0000	0.0000	4.3567	5.0002	9.0020	7.9999	4.0457	8.1617	7.6025	1.0000	2.9991	0.0000	2.9991	0.0000	0.0000	0.0000	2.9991	0.0000	2.9991	0.9977	0.0000	0.9977	0.0000	0.0000	0.0000	0.9976	0.0000	0.9976	0.0009	0.0008	0.0000	0.0001	0.0001	0.0000	0.0007	0.0007	0.0000	0.0062	0.0058	0.0004	0.0048	0.0047	0.0001	0.0014	0.0010	0.0003
8	24	41	50	0.1423	8	4	1	1	0	0	1	1	0	0	1	3	3	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	29.8118	0.0000	332.9220	14.4226	0.0000	60.0762	10.6908	0.0000	326.8667	2086.3859	0.0000	233119.6788	0.2411	0.0000	243.6171	2284.1756	0.0000	235371.2297	69.9852	0.0000	700.2232	0.0167	0.0000	4.0551	213.6580	0.0000	720.0833	inf	inf	0.0000	0.0000	4.3567	8.0089	9.0020	7.9999	4.0457	12.1550	7.6025	1.0000	2.9972	0.0000	2.9972	0.0000	0.0000	0.0000	2.9972	0.0000	2.9972	0.9933	0.0000	0.9933	0.0002	0.0000	0.0002	0.9931	0.0000	0.9931	0.0014	0.0014	0.0000	0.0001	0.0001	0.0000	0.0013	0.0013	0.0000	0.0142	0.0128	0.0014	0.0095	0.0095	0.0000	0.0046	0.0033	0.0014
8	39	41	50	0.1977	8	4	1	1	0	0	1	0	0	0	2	3	4	0	0	0	0	0	0	Y	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	31.3822	0.0000	348.1689	10.2533	0.0000	51.2712	10.9590	0.0000	337.7413	1859.1324	0.0000	209348.5467	0.1337	0.0000	109.0331	2049.2071	0.0000	212062.6256	59.2415	0.0000	601.2844	0.0130	0.0000	2.1266	186.9877	0.0000	627.8849	inf	inf	0.0000	0.0000	4.3567	8.9992	9.0020	7.9999	4.0457	16.1430	7.6025	1.0000	2.9979	0.0000	2.9979	0.0000	0.0000	0.0000	2.9979	0.0000	2.9979	0.9953	0.0000	0.9953	0.0001	0.0000	0.0001	0.9951	0.0000	0.9951	0.0016	0.0016	0.0000	0.0001	0.0001	0.0000	0.0015	0.0014	0.0000	0.0168	0.0151	0.0017	0.0115	0.0114	0.0001	0.0053	0.0037	0.0016
8	41	50	67	0.1814	10	4	1	1	0	1	1	1	0	0	1	3	3	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	14.6691	0.0000	211.0500	4.9375	0.0000	13.2162	5.8242	0.0000	209.6971	1181.5178	0.0000	134743.0480	0.1316	0.0000	66.4640	1298.5939	0.0000	137541.4208	80.5445	0.0000	638.4413	0.0266	0.0000	5.0290	222.9638	0.0000	655.9052	inf	inf	0.0000	0.0000	4.3567	9.0020	7.9999	12.9925	4.0457	7.6025	1.0000	14.3479	2.9872	0.0000	2.9872	0.0000	0.0000	0.0000	2.9871	0.0000	2.9871	0.9906	0.0000	0.9906	0.0002	0.0000	0.0002	0.9904	0.0000	0.9904	0.0025	0.0025	0.0000	0.0002	0.0002	0.0000	0.0023	0.0023	0.0000	0.0123	0.0107	0.0016	0.0079	0.0078	0.0000	0.0044	0.0029	0.0015
