branch_id_1	branch_id_2	branch_id_3	dist_bl	dist_node_num	branch_num_fg_beak	branch_num_fg_fork	branch_num_fg_pink	branch_num_fg_red	branch_num_fg_stem_beak	branch_num_fg_stem_fork	branch_num_fg_stem_pink	branch_num_fg_stem_red	branch_num_fg_stem_tube	branch_num_fg_stem_yellow	branch_num_fg_tube	branch_num_fg_yellow	branch_num_mg_beak	branch_num_mg_fork	branch_num_mg_pink	branch_num_mg_red	branch_num_mg_tube	branch_num_mg_yellow	is_fg_beak	is_fg_fork	is_fg_pink	is_fg_red	is_fg_tube	is_fg_yellow	is_mf_beak	is_mf_fork	is_mf_pink	is_mf_red	is_mf_tube	is_mf_yellow	is_mg_beak	is_mg_fork	is_mg_pink	is_mg_red	is_mg_tube	is_mg_yellow	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	N_sub_3	S_sub_1	S_sub_2	S_sub_3	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
0	41	74	0.3357	22	3	0	1	1	0	0	0	0	1	0	3	2	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	21.9908	19.0662	150.9882	35.5680	33.6335	0.0000	559.5767	1002.6172	1742.6085	0.0820	0.0833	0.0282	0.3252	0.3274	0.0000	0.0030	0.0022	0.0302	0.0037	0.0044	0.0002	0.0091	0.0097	0.0010	0.0000	0.0000	0.0000	0.0083	0.0077	-0.0005	-0.0000	7.8506	25.9998	3.0483	24.9215	11.6124	5.3974	0.0012	0.0012	0.0000	0.0012	0.0012	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0145	0.0142	0.0003	0.0036	0.0035	0.0000	0.0109	0.0106	0.0003	0.0192	0.0163	0.0029	0.0078	0.0073	0.0005	0.0114	0.0090	0.0024
1	44	85	0.3496	21	2	0	0	0	0	0	0	0	1	2	2	3	0	0	0	0	0	0	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	3095.9262	1.6334	3512645.2358	36.2002	2.8138	inf	513776.8934	inf	3436996.6113	0.0536	0.0000	2.0837	0.0019	0.0002	0.3522	0.0671	0.0000	2.1567	0.0000	0.0000	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	1666.0992	0.0051	0.0042	-0.0000	27.0741	9.3080	23.2077	35.6679	3.6210	21.8852	0.0069	0.0000	0.0069	0.0001	0.0000	0.0000	0.0069	0.0000	0.0069	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1290	0.1257	0.0033	0.0267	0.0265	0.0001	0.1024	0.0992	0.0032	0.0668	0.0569	0.0098	0.0216	0.0210	0.0006	0.0452	0.0359	0.0092
1	64	85	0.3863	18	2	0	0	0	0	0	0	0	1	3	1	3	0	0	0	0	0	0	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	431.1771	185.7705	inf	0.0549	0.0530	0.0000	inf	inf	inf	4.3681	2.2580	80.0488	0.0021	0.0021	0.0000	4.7724	2.4711	82.4201	0.0101	0.0122	0.0000	0.0374	0.0391	0.0000	0.0000	0.0000	0.0000	0.9884	0.0000	0.1999	-0.0009	27.0741	44.1816	23.2077	35.6679	33.2559	21.8852	2.0096	1.0107	0.9989	0.0001	0.0001	0.0000	2.0095	1.0106	0.9989	0.0029	0.0029	0.0000	0.0029	0.0029	0.0000	0.0000	0.0000	0.0000	0.4601	0.4476	0.0125	0.0390	0.0386	0.0004	0.4211	0.4090	0.0121	0.2819	0.2350	0.0470	0.0764	0.0730	0.0034	0.2055	0.1620	0.0436
1	75	85	0.3508	21	2	0	0	0	0	0	0	0	2	3	2	3	0	0	0	0	0	0	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	300544.8930	61.7907	52689501.6185	349.1266	121.0541	38320.9530	53690609.6370	inf	411554423.4971	4.9210	0.0012	195.5910	0.0189	0.0066	1.8648	5.8964	0.0001	204.4604	0.0000	0.0000	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	4329.7824	0.0387	0.6068	-0.0000	27.0741	16.0031	23.2077	35.6679	8.5364	21.8852	1.0077	0.0002	1.0075	0.0006	0.0002	0.0004	1.0071	0.0000	1.0070	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2048	0.1996	0.0052	0.0340	0.0338	0.0002	0.1708	0.1659	0.0049	0.1091	0.0911	0.0179	0.0328	0.0316	0.0012	0.0762	0.0595	0.0167
10	41	74	0.2252	11	3	0	1	1	0	0	1	0	1	0	3	2	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	180.3012	18.6844	231200.2064	26.3521	25.2823	12563.7563	19124.7036	10.8773	246409.8410	0.0441	0.0054	1.6012	0.0243	0.0237	0.1130	0.0497	0.0000	1.6903	0.0002	0.0003	0.0000	0.0009	0.0009	0.0000	0.0000	0.0000	0.0000	7.3616	0.0045	0.0014	-0.0000	36.6968	25.9998	3.0483	20.8307	11.6124	5.3974	0.0028	0.0003	0.0025	0.0003	0.0003	0.0000	0.0025	0.0000	0.0025	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0645	0.0630	0.0016	0.0144	0.0143	0.0001	0.0501	0.0487	0.0015	0.0323	0.0272	0.0051	0.0085	0.0083	0.0002	0.0238	0.0189	0.0050
14	44	85	0.3370	13	3	0	1	0	1	0	1	0	1	1	2	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	503.2129	229.0110	130384.9859	21.3094	20.8657	54413.3059	1166.1781	501.3816	130336.6820	8.6350	4.5783	158.2922	0.7839	0.7878	0.0998	10.9105	5.7073	166.2642	0.0172	0.0200	0.0012	0.0368	0.0378	0.0000	0.0094	0.0114	0.0013	0.9372	0.0108	0.1718	-0.0005	46.2525	9.3080	23.2077	33.4858	3.6210	21.8852	1.9937	1.0292	0.9645	0.0407	0.0406	0.0000	1.9530	0.9885	0.9645	0.0014	0.0014	0.0000	0.0009	0.0009	0.0000	0.0005	0.0005	0.0000	0.2309	0.2248	0.0061	0.0519	0.0516	0.0003	0.1790	0.1732	0.0058	0.0818	0.0694	0.0123	0.0233	0.0227	0.0006	0.0585	0.0468	0.0117
28	41	74	0.1718	8	3	1	1	1	0	1	1	0	0	0	2	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0.3709	0.3224	0.0000	0.4749	0.4714	0.0000	0.2699	0.2735	0.0000	0.0283	0.0291	0.0000	0.1241	0.1246	0.0000	0.0007	0.0008	0.0000	0.0764	0.0902	0.0025	0.2613	0.2643	0.0000	0.0027	0.0028	0.0025	0.0000	0.0051	-0.0005	-0.0006	21.0574	25.9998	3.0483	17.1153	11.6124	5.3974	0.0012	0.0012	0.0000	0.0011	0.0011	0.0000	0.0000	0.0000	0.0000	0.0020	0.0020	0.0000	0.0019	0.0019	0.0000	0.0000	0.0000	0.0000	0.0413	0.0402	0.0011	0.0092	0.0092	0.0000	0.0320	0.0310	0.0010	0.0258	0.0217	0.0041	0.0073	0.0073	0.0001	0.0184	0.0145	0.0040
41	57	74	0.1718	8	3	0	1	1	0	0	1	0	0	0	2	3	0	0	0	0	0	0	Y	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	0.4466	0.3460	12.1950	0.3752	0.3706	11.3652	1.8313	0.6867	12.1835	0.0376	0.0338	0.1685	0.1226	0.1224	0.1881	0.0067	0.0006	0.1678	0.0841	0.0978	0.0138	0.3268	0.3302	0.0166	0.0037	0.0009	0.0138	0.1416	0.0276	-0.0006	-0.0008	25.9998	25.3530	3.0483	11.6124	21.2422	5.3974	0.0020	0.0018	0.0003	0.0018	0.0018	0.0000	0.0003	0.0000	0.0002	0.0025	0.0024	0.0001	0.0024	0.0024	0.0000	0.0001	0.0000	0.0001	0.0546	0.0531	0.0015	0.0145	0.0145	0.0001	0.0400	0.0386	0.0015	0.0297	0.0249	0.0048	0.0074	0.0073	0.0001	0.0223	0.0176	0.0048
41	57	76	0.1282	6	3	0	1	1	0	0	1	0	0	0	1	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0.6845	0.5857	4.7750	0.9622	0.8971	92.6950	0.2294	0.2003	0.0883	0.1981	0.1986	0.1904	0.5257	0.4943	4.8703	0.0343	0.0373	0.0035	0.2893	0.3390	0.0399	0.5464	0.5511	0.0525	0.1495	0.1864	0.0396	0.0637	0.0234	-0.0106	-0.0046	25.9998	25.3530	7.8527	11.6124	21.2422	2.7733	0.0314	0.0295	0.0019	0.0277	0.0259	0.0018	0.0036	0.0036	0.0000	0.0149	0.0146	0.0003	0.0099	0.0099	0.0000	0.0050	0.0047	0.0003	0.1583	0.1485	0.0099	0.0528	0.0524	0.0004	0.1056	0.0961	0.0095	0.0516	0.0430	0.0086	0.0182	0.0180	0.0002	0.0334	0.0250	0.0084
41	57	95	0.1895	11	3	0	1	1	0	0	1	0	1	1	2	3	0	0	0	0	0	0	Y	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	2650.7585	2345.7464	0.0000	3033.8099	2999.7349	0.0000	1381.9188	inf	0.0000	13.7887	14.2666	0.0000	73.8131	74.2400	0.0000	0.3049	0.3175	0.0000	0.0052	0.0061	0.0010	0.0243	0.0247	0.0008	0.0002	0.0000	0.0010	0.0000	0.0354	-0.4416	-0.0001	25.9998	25.3530	5.5947	11.6124	21.2422	9.1488	1.1107	1.1107	0.0000	1.0906	1.0906	0.0000	0.0201	0.0201	0.0000	0.0002	0.0002	0.0000	0.0002	0.0002	0.0000	0.0000	0.0000	0.0000	0.0805	0.0779	0.0027	0.0148	0.0147	0.0001	0.0658	0.0632	0.0026	0.0439	0.0362	0.0076	0.0091	0.0089	0.0002	0.0348	0.0273	0.0075
