branch_id_1	branch_id_2	branch_id_3	dist_bl	dist_node_num	branch_num_fg_beak	branch_num_fg_fork	branch_num_fg_pink	branch_num_fg_red	branch_num_fg_stem_beak	branch_num_fg_stem_fork	branch_num_fg_stem_pink	branch_num_fg_stem_red	branch_num_fg_stem_tube	branch_num_fg_stem_yellow	branch_num_fg_tube	branch_num_fg_yellow	branch_num_mg_beak	branch_num_mg_fork	branch_num_mg_pink	branch_num_mg_red	branch_num_mg_tube	branch_num_mg_yellow	is_fg_beak	is_fg_fork	is_fg_pink	is_fg_red	is_fg_tube	is_fg_yellow	is_mf_beak	is_mf_fork	is_mf_pink	is_mf_red	is_mf_tube	is_mf_yellow	is_mg_beak	is_mg_fork	is_mg_pink	is_mg_red	is_mg_tube	is_mg_yellow	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	N_sub_3	S_sub_1	S_sub_2	S_sub_3	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
5	10	15	0.1731	8	3	1	1	0	0	1	1	0	0	0	2	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	36.6868	0.0023	35592.6531	0.0196	0.0036	870.8531	2379.1622	inf	37357.0388	4.8184	0.0004	182.4683	0.0044	0.0008	0.5190	6.4607	0.0002	195.6138	0.1313	0.1683	0.0051	0.2270	0.2291	0.0006	0.0027	0.0000	0.0052	12710.2805	0.0089	0.3253	-0.0032	12.5709	55.0620	26.2631	2.4391	19.1697	15.6158	0.9812	0.0001	0.9811	0.0002	0.0000	0.0002	0.9810	0.0000	0.9809	0.0135	0.0134	0.0001	0.0134	0.0134	0.0000	0.0001	0.0000	0.0001	0.2036	0.1983	0.0054	0.0518	0.0514	0.0004	0.1518	0.1468	0.0050	0.1028	0.0795	0.0233	0.0590	0.0584	0.0006	0.0439	0.0211	0.0227
5	10	16	0.1617	7	3	1	1	0	0	1	1	0	0	0	2	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0.2216	0.1438	40.5419	0.1566	0.1567	0.2618	6.0108	810.6979	44.2558	0.0656	0.0534	0.6709	0.0683	0.0686	0.0014	0.0637	0.0421	0.7382	0.2961	0.3709	0.0165	0.4362	0.4377	0.0054	0.0106	0.0001	0.0167	0.2546	0.0119	-0.0042	-0.0071	12.5709	55.0620	11.1153	2.4391	19.1697	3.8067	0.0090	0.0072	0.0018	0.0039	0.0039	0.0000	0.0051	0.0033	0.0018	0.0301	0.0297	0.0004	0.0297	0.0297	0.0000	0.0004	0.0000	0.0004	0.1372	0.1345	0.0027	0.0573	0.0570	0.0002	0.0799	0.0775	0.0025	0.1016	0.0801	0.0215	0.0681	0.0679	0.0002	0.0334	0.0122	0.0212
6	26	43	0.0995	4	3	0	1	0	0	0	0	0	2	1	2	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	1.8408	1.4298	7.8588	0.8697	0.8894	0.3117	4.7600	3.9376	12.1028	0.4774	0.3969	1.6278	0.3013	0.3081	0.1143	0.8552	0.6090	2.4874	0.2593	0.2776	0.2071	0.3465	0.3464	0.3668	0.1797	0.1547	0.2055	0.2866	0.2616	-0.1865	-0.0011	43.3265	8.9977	49.0812	18.7562	2.3526	28.7346	0.4185	0.3253	0.0932	0.1802	0.1779	0.0024	0.2383	0.1474	0.0909	0.0276	0.0219	0.0057	0.0176	0.0175	0.0001	0.0100	0.0044	0.0056	0.8768	0.8195	0.0573	0.5982	0.5774	0.0207	0.2786	0.2421	0.0365	0.1066	0.0789	0.0277	0.0509	0.0506	0.0003	0.0557	0.0283	0.0274
6	36	43	0.1091	6	3	0	1	0	0	0	0	0	2	2	2	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	5.0198	4.5381	0.0375	2.4590	2.4802	3.1218	6.3585	5.5481	0.0397	0.9371	0.9937	0.0043	0.5828	0.5920	0.0004	1.0551	1.1355	0.0046	0.1867	0.2190	0.1150	0.2370	0.2387	0.0001	0.1659	0.2047	0.1158	0.0003	0.2365	-0.5346	-0.0020	43.3265	28.9057	49.0812	18.7562	9.8816	28.7346	0.8001	0.7999	0.0002	0.1243	0.1243	0.0000	0.6758	0.6756	0.0002	0.0345	0.0279	0.0066	0.0128	0.0128	0.0000	0.0217	0.0151	0.0066	0.8538	0.8050	0.0488	0.2133	0.2100	0.0033	0.6405	0.5949	0.0455	0.1851	0.1276	0.0575	0.0540	0.0536	0.0004	0.1311	0.0740	0.0571
9	23	43	0.1486	7	3	0	1	0	0	0	1	0	1	1	2	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	151.6318	0.1547	4071087.8081	0.4910	0.4670	inf	352304.3081	inf	4290959.2301	1.1982	0.0017	34.8314	0.0094	0.0089	0.0502	1.4712	0.0000	36.8947	0.0079	0.0111	0.0000	0.0191	0.0191	0.0000	0.0000	0.0000	0.0000	723.8322	0.0003	0.3163	-0.0006	33.8588	40.3474	49.0812	17.3283	21.6790	28.7346	0.9579	0.0013	0.9565	0.0014	0.0013	0.0001	0.9565	0.0000	0.9565	0.0025	0.0025	0.0000	0.0025	0.0025	0.0000	0.0000	0.0000	0.0000	0.7995	0.7720	0.0275	0.1493	0.1478	0.0015	0.6501	0.6242	0.0259	0.3210	0.2292	0.0918	0.1331	0.1326	0.0005	0.1879	0.0967	0.0913
9	26	43	0.0990	6	3	0	1	0	0	0	1	0	2	1	2	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	4.5588	0.6442	48.0158	0.7690	0.7581	19.8227	12.7951	20004.1479	51.4593	3.3567	0.4732	35.6177	0.6885	0.6792	1.4615	5.9295	0.2425	38.2401	0.7363	0.7347	0.7418	0.8954	0.8959	0.0737	0.4634	0.0000	0.7431	6.7269	0.3017	0.2723	-0.0023	33.8588	8.9977	49.0812	17.3283	2.3526	28.7346	1.3468	0.1743	1.1725	0.1356	0.1322	0.0034	1.2112	0.0421	1.1691	0.1409	0.1082	0.0327	0.1082	0.1082	0.0000	0.0326	0.0000	0.0326	0.4012	0.3683	0.0329	0.1970	0.1946	0.0023	0.2043	0.1737	0.0306	0.1913	0.1473	0.0440	0.1209	0.1208	0.0001	0.0704	0.0265	0.0439
10	15	35	0.1960	8	3	1	1	0	0	1	1	0	0	0	2	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0.2761	0.4611	0.0653	1.3156	1.3074	3.0197	0.0052	inf	0.0678	0.0523	0.0530	0.0274	0.2211	0.2228	0.0011	0.0011	0.0001	0.0293	0.1895	0.1150	0.4199	0.1680	0.1704	0.0004	0.2124	0.0000	0.4326	0.0143	1.1806	-0.0100	0.0072	55.0620	26.2631	18.5748	19.1697	15.6158	7.6001	0.0153	0.0151	0.0002	0.0150	0.0150	0.0000	0.0002	0.0000	0.0002	0.0244	0.0112	0.0132	0.0112	0.0112	0.0000	0.0132	0.0000	0.0132	0.2919	0.2840	0.0079	0.0680	0.0674	0.0005	0.2239	0.2166	0.0073	0.1290	0.0975	0.0315	0.0667	0.0658	0.0009	0.0623	0.0317	0.0306
10	16	35	0.1960	7	3	1	1	0	0	1	1	0	0	0	2	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0.1262	0.1569	0.1510	0.2365	0.2355	9.7291	0.0604	498.4012	0.1533	0.0576	0.0562	0.1234	0.1044	0.1045	0.0833	0.0292	0.0260	0.1272	0.4565	0.3581	0.8168	0.4414	0.4437	0.0086	0.4831	0.0001	0.8299	0.0483	0.6227	-0.0066	0.0074	55.0620	11.1153	18.5748	19.1697	3.8067	7.6001	0.0106	0.0101	0.0005	0.0073	0.0072	0.0000	0.0033	0.0029	0.0005	0.0544	0.0335	0.0209	0.0335	0.0335	0.0000	0.0209	0.0000	0.0209	0.1841	0.1801	0.0040	0.0696	0.0693	0.0003	0.1144	0.1108	0.0036	0.1191	0.0936	0.0256	0.0759	0.0755	0.0004	0.0432	0.0180	0.0251
11	26	43	0.3382	8	3	0	1	0	1	0	1	0	3	1	3	1	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	35128.9141	13187.1759	1886301.6274	5739.6024	4406.6474	inf	385218.1097	inf	2252722.9120	0.1317	0.0629	2.4509	0.0630	0.0505	0.9314	0.2137	0.0781	3.0082	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.1581	0.1130	-0.0042	-0.0000	27.8325	8.9977	49.0812	33.9555	2.3526	28.7346	0.0319	0.0148	0.0171	0.0083	0.0066	0.0017	0.0236	0.0082	0.0154	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2424	0.2354	0.0070	0.1318	0.1299	0.0019	0.1106	0.1055	0.0051	0.0246	0.0174	0.0072	0.0076	0.0073	0.0003	0.0171	0.0102	0.0069
11	36	43	0.3478	10	3	0	1	0	1	0	1	0	3	2	3	2	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	2878.5641	104.4930	4189191.1914	67.4918	62.6892	inf	7001.6081	153.5227	4640707.3096	2.0392	0.1029	58.9675	0.0823	0.0790	0.3779	3.2430	0.1181	67.6663	0.0007	0.0010	0.0000	0.0012	0.0013	0.0000	0.0005	0.0008	0.0000	19.4964	0.0057	0.2936	-0.0000	27.8325	28.9057	49.0812	33.9555	9.8816	28.7346	1.0382	0.0507	0.9876	0.0160	0.0152	0.0008	1.0223	0.0355	0.9868	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5091	0.4924	0.0167	0.1939	0.1918	0.0022	0.3152	0.3006	0.0146	0.0850	0.0608	0.0242	0.0275	0.0267	0.0009	0.0575	0.0342	0.0233
