branch_id_1	branch_id_2	branch_id_3	dist_bl	dist_node_num	branch_num_fg_beak	branch_num_fg_fork	branch_num_fg_pink	branch_num_fg_red	branch_num_fg_stem_beak	branch_num_fg_stem_fork	branch_num_fg_stem_pink	branch_num_fg_stem_red	branch_num_fg_stem_tube	branch_num_fg_stem_yellow	branch_num_fg_tube	branch_num_fg_yellow	branch_num_mg_beak	branch_num_mg_fork	branch_num_mg_pink	branch_num_mg_red	branch_num_mg_tube	branch_num_mg_yellow	is_fg_beak	is_fg_fork	is_fg_pink	is_fg_red	is_fg_tube	is_fg_yellow	is_mf_beak	is_mf_fork	is_mf_pink	is_mf_red	is_mf_tube	is_mf_yellow	is_mg_beak	is_mg_fork	is_mg_pink	is_mg_red	is_mg_tube	is_mg_yellow	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	N_sub_3	S_sub_1	S_sub_2	S_sub_3	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
0	49	51	0.3773	20	3	0	1	1	0	0	0	1	1	2	3	2	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	212.5624	172.7746	0.3240	46.1645	45.0868	0.0009	237984.0933	58525750.1011	1.0061	0.6601	0.6775	0.0000	0.4825	0.4872	0.0000	0.7341	0.7586	0.0000	0.0031	0.0039	0.0000	0.0105	0.0108	0.0004	0.0000	0.0000	0.0000	0.0000	0.0020	-0.2339	0.0000	29.3145	39.1829	72.6992	13.5490	12.6074	26.1846	0.9677	0.9677	0.0000	0.2081	0.2081	0.0000	0.7596	0.7596	0.0000	0.0006	0.0006	0.0000	0.0006	0.0006	0.0000	0.0000	0.0000	0.0000	1.4660	1.4284	0.0376	0.4313	0.4271	0.0042	1.0347	1.0013	0.0334	0.2083	0.1647	0.0437	0.0619	0.0597	0.0021	0.1465	0.1049	0.0416
0	51	74	0.3790	19	3	0	1	0	1	0	0	0	1	2	2	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	49.9759	25.7470	92928264.1169	21.1336	20.2467	7197.2979	1161816.5249	321637.7688	114222192.0313	1.8633	1.2409	25.4059	3.1354	3.1655	0.0051	1.3886	0.5061	28.2511	0.0373	0.0482	0.0000	0.1484	0.1563	0.0000	0.0000	0.0000	0.0000	0.5413	0.0000	0.3099	-0.0000	29.3145	72.6992	44.7778	13.5490	26.1846	19.2440	2.8322	1.8376	0.9946	1.2953	1.2952	0.0000	1.5370	0.5424	0.9946	0.0083	0.0083	0.0000	0.0083	0.0083	0.0000	0.0000	0.0000	0.0000	1.5200	1.4808	0.0391	0.4131	0.4092	0.0039	1.1069	1.0717	0.0352	0.2227	0.1723	0.0504	0.0560	0.0531	0.0029	0.1668	0.1192	0.0476
0	51	85	0.3473	19	3	0	1	0	0	0	0	0	2	1	3	1	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	367.1770	292.7435	2811.0503	30.5786	29.6353	57.5477	56781.4825	358429.0059	3281.3890	1.5130	1.5467	0.2893	0.4678	0.4718	0.0166	1.7548	1.8011	0.3073	0.0041	0.0053	0.0001	0.0153	0.0159	0.0003	0.0000	0.0000	0.0001	0.0052	0.0056	-0.2550	0.0000	29.3145	72.6992	21.6588	13.5490	26.1846	4.7152	1.0778	1.0722	0.0055	0.0626	0.0626	0.0000	1.0152	1.0097	0.0055	0.0004	0.0004	0.0000	0.0004	0.0004	0.0000	0.0000	0.0000	0.0000	0.7123	0.6932	0.0191	0.1338	0.1327	0.0012	0.5785	0.5606	0.0179	0.1040	0.0806	0.0233	0.0279	0.0267	0.0011	0.0761	0.0539	0.0222
0	54	74	0.1717	5	3	0	1	0	2	0	0	0	1	1	1	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	39.9764	31.7822	59.2184	2.7328	2.7001	22.8406	130.4498	100.8094	71.0988	2.2161	2.2739	0.1926	0.5605	0.5702	0.0039	2.9423	3.0332	0.2361	0.0554	0.0715	0.0033	0.2051	0.2112	0.0002	0.0226	0.0301	0.0033	0.0024	0.0140	-0.5190	0.0001	29.3145	35.7273	44.7778	13.5490	28.5246	19.2440	2.1684	2.1632	0.0052	0.1672	0.1672	0.0000	2.0012	1.9959	0.0052	0.0093	0.0092	0.0001	0.0062	0.0062	0.0000	0.0031	0.0030	0.0001	0.9785	0.9513	0.0272	0.2984	0.2933	0.0051	0.6801	0.6580	0.0221	0.1683	0.1286	0.0397	0.0303	0.0294	0.0009	0.1380	0.0991	0.0388
6	51	85	0.2376	7	3	0	1	0	0	0	1	0	1	1	3	1	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	398.2304	202.9538	30415.8238	54.2156	53.7944	178.1435	1820.4885	972.2886	32365.9978	2.2138	1.4120	30.1755	1.2846	1.2962	0.0660	2.4499	1.4421	32.3875	0.0056	0.0070	0.0010	0.0237	0.0241	0.0004	0.0013	0.0015	0.0010	0.6129	0.0437	0.3101	0.0000	37.3207	72.6992	21.6588	19.8327	26.1846	4.7152	2.2436	1.3911	0.8525	0.2637	0.2636	0.0001	1.9799	1.1275	0.8524	0.0009	0.0008	0.0000	0.0007	0.0007	0.0000	0.0002	0.0001	0.0000	1.0134	0.9852	0.0283	0.2053	0.2034	0.0019	0.8081	0.7818	0.0263	0.1549	0.1186	0.0363	0.0292	0.0287	0.0005	0.1257	0.0899	0.0358
13	32	54	0.2971	17	3	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	19.7870	16.0370	0.0000	64.5163	63.1924	0.0000	0.0039	0.0029	0.0000	0.0030	0.0031	0.0000	0.0194	0.0196	0.0000	0.0000	0.0000	0.0000	0.0002	0.0002	0.0000	0.0003	0.0003	0.0001	0.0001	0.0001	0.0000	0.0000	0.0041	-0.0006	0.0000	29.8351	44.0693	35.7273	13.2183	33.1230	28.5246	0.0024	0.0024	0.0000	0.0024	0.0024	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7796	0.7576	0.0220	0.1224	0.1209	0.0015	0.6573	0.6368	0.0205	0.2126	0.1668	0.0458	0.0492	0.0472	0.0020	0.1634	0.1196	0.0438
13	51	76	0.2721	15	3	0	1	0	0	0	1	0	0	2	2	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	18.8010	14.9785	0.0000	0.1193	0.1161	0.0000	122.5944	89.4282	0.0000	0.6320	0.6493	0.0000	0.0129	0.0130	0.0000	0.7962	0.8222	0.0000	0.0336	0.0434	0.0000	0.1081	0.1120	0.0000	0.0065	0.0092	0.0000	0.0000	0.0000	-0.2415	-0.0000	29.8351	72.6992	46.5493	13.2183	26.1846	23.5476	0.9991	0.9991	0.0000	0.0043	0.0043	0.0000	0.9948	0.9948	0.0000	0.0093	0.0093	0.0000	0.0080	0.0080	0.0000	0.0013	0.0013	0.0000	1.5809	1.5387	0.0423	0.3314	0.3287	0.0027	1.2495	1.2100	0.0395	0.2759	0.2139	0.0620	0.0736	0.0711	0.0026	0.2023	0.1428	0.0594
13	54	74	0.1724	8	3	0	0	0	2	0	0	0	0	2	0	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	65564.5542	51506.2239	3104978.8697	477.9760	466.8800	inf	43477546.4967	inf	3396975.5579	2.5108	2.5598	0.8020	0.1028	0.1038	0.0058	3.1113	3.1853	0.8711	0.0000	0.0000	0.0000	0.0002	0.0002	0.0000	0.0000	0.0000	0.0000	0.0090	0.0016	-0.4732	0.0000	29.8351	35.7273	44.7778	13.2183	28.5246	19.2440	2.0321	2.0141	0.0181	0.0166	0.0166	0.0000	2.0155	1.9975	0.0181	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8094	0.7868	0.0225	0.1615	0.1597	0.0018	0.6478	0.6271	0.0207	0.1771	0.1362	0.0408	0.0315	0.0304	0.0011	0.1456	0.1058	0.0398
13	54	76	0.2976	16	3	0	1	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	85968.2194	69290.5829	0.0000	84636.2549	82207.1993	0.0000	10808419.2620	inf	0.0000	0.9939	1.0217	0.0000	3.9767	4.0113	0.0000	0.1338	0.1383	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0036	-0.2054	0.0000	29.8351	35.7273	46.5493	13.2183	28.5246	23.5476	0.8495	0.8495	0.0000	0.7607	0.7607	0.0000	0.0888	0.0888	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8547	0.8315	0.0233	0.1913	0.1896	0.0017	0.6634	0.6418	0.0216	0.1928	0.1507	0.0422	0.0474	0.0455	0.0019	0.1454	0.1051	0.0403
13	66	76	0.2153	14	3	0	1	0	0	0	1	0	0	2	2	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0.0175	0.0140	0.0000	0.6273	0.6113	0.0000	0.0000	0.0000	0.0000	0.0010	0.0011	0.0000	0.0048	0.0049	0.0000	0.0000	0.0000	0.0000	0.0597	0.0764	0.0000	0.0077	0.0080	0.0000	0.0827	0.1182	0.0000	0.0000	0.0000	-0.0002	-0.0000	29.8351	23.8637	46.5493	13.2183	18.1797	23.5476	0.0006	0.0006	0.0000	0.0006	0.0006	0.0000	0.0000	0.0000	0.0000	0.0087	0.0087	0.0000	0.0003	0.0003	0.0000	0.0083	0.0083	0.0000	0.6154	0.5987	0.0167	0.1326	0.1316	0.0010	0.4828	0.4671	0.0157	0.1451	0.1134	0.0317	0.0445	0.0430	0.0015	0.1006	0.0704	0.0302
