branch_id_1	branch_id_2	branch_id_3	dist_bl	dist_node_num	branch_num_fg_beak	branch_num_fg_fork	branch_num_fg_pink	branch_num_fg_red	branch_num_fg_stem_beak	branch_num_fg_stem_fork	branch_num_fg_stem_pink	branch_num_fg_stem_red	branch_num_fg_stem_tube	branch_num_fg_stem_yellow	branch_num_fg_tube	branch_num_fg_yellow	branch_num_mg_beak	branch_num_mg_fork	branch_num_mg_pink	branch_num_mg_red	branch_num_mg_tube	branch_num_mg_yellow	is_fg_beak	is_fg_fork	is_fg_pink	is_fg_red	is_fg_tube	is_fg_yellow	is_mf_beak	is_mf_fork	is_mf_pink	is_mf_red	is_mf_tube	is_mf_yellow	is_mg_beak	is_mg_fork	is_mg_pink	is_mg_red	is_mg_tube	is_mg_yellow	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	N_sub_3	S_sub_1	S_sub_2	S_sub_3	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
14	83	97	0.2292	5	3	0	1	0	0	0	0	0	1	2	3	2	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	0.7822	0.6069	0.0095	3.2173	3.2044	0.0000	0.0040	0.0030	0.0748	0.2668	0.2747	0.0001	1.8074	1.8123	0.0000	0.0000	0.0000	0.0001	0.3411	0.4526	0.0054	0.5618	0.5656	0.1904	0.0004	0.0000	0.0007	0.0000	0.0039	-0.0271	-0.0046	49.8828	11.5648	24.6154	71.2685	13.5587	32.5589	0.0352	0.0352	0.0000	0.0352	0.0352	0.0000	0.0000	0.0000	0.0000	0.1104	0.1100	0.0004	0.1104	0.1100	0.0004	0.0001	0.0000	0.0001	0.1319	0.1281	0.0038	0.0195	0.0194	0.0001	0.1124	0.1087	0.0037	0.3237	0.2430	0.0807	0.1965	0.1945	0.0020	0.1273	0.0486	0.0787
14	84	97	0.2200	4	3	0	1	0	0	0	0	0	2	1	3	1	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	1.6280	1.5787	0.2164	2.0981	2.0948	0.0042	0.2178	25.4472	0.2183	0.6451	0.7461	0.0321	1.1681	1.1683	0.0011	0.0214	0.0166	0.0322	0.3963	0.4726	0.1485	0.5567	0.5577	0.2710	0.0984	0.0007	0.1474	0.0071	0.0968	-0.0800	0.0046	49.8828	4.6670	24.6154	71.2685	8.6030	32.5589	0.1049	0.1042	0.0007	0.1033	0.1033	0.0000	0.0016	0.0009	0.0007	0.1071	0.0976	0.0095	0.0978	0.0976	0.0002	0.0093	0.0000	0.0093	0.1626	0.1396	0.0230	0.0885	0.0885	0.0000	0.0742	0.0512	0.0230	0.2702	0.2066	0.0637	0.1756	0.1750	0.0006	0.0946	0.0316	0.0630
27	68	83	0.1099	5	3	0	1	0	0	0	0	0	1	1	3	1	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	1.5497	1.2507	79.0668	0.1816	0.1784	3.0468	113.7521	56.5596	78.7940	4.9804	5.0624	2.5166	0.7988	0.8000	0.0740	6.5350	6.7165	2.5504	3.2137	4.0476	0.0318	4.3997	4.4845	0.0243	0.0574	0.1188	0.0324	0.0165	0.0021	-0.1147	-0.0263	24.3778	8.6055	11.5648	29.9687	9.4056	13.5587	0.1524	0.1499	0.0025	0.0066	0.0066	0.0000	0.1457	0.1433	0.0025	0.6015	0.6003	0.0012	0.5986	0.5985	0.0001	0.0029	0.0018	0.0012	0.0306	0.0296	0.0010	0.0083	0.0083	0.0000	0.0223	0.0213	0.0010	0.1872	0.1483	0.0389	0.1360	0.1335	0.0026	0.0511	0.0148	0.0363
27	68	97	0.1068	5	3	0	1	0	0	0	0	0	2	1	3	1	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	0.0239	0.0074	45.7649	0.1131	0.1125	0.0000	0.0099	0.0000	45.2324	0.0885	0.0360	0.7166	0.0839	0.0840	0.0000	0.0915	0.0000	0.7189	3.7101	4.8755	0.0157	0.7420	0.7461	0.0004	9.2845	28.9479	0.0159	1.6629	0.0010	-0.0011	-0.0312	24.3778	8.6055	24.6154	29.9687	9.4056	32.5589	0.0079	0.0030	0.0049	0.0030	0.0030	0.0000	0.0049	0.0000	0.0049	0.6980	0.6973	0.0007	0.0911	0.0911	0.0000	0.6069	0.6062	0.0007	0.0892	0.0823	0.0069	0.0353	0.0353	0.0000	0.0539	0.0470	0.0069	0.1881	0.1430	0.0451	0.1228	0.1221	0.0007	0.0654	0.0209	0.0444
27	83	97	0.1099	5	3	0	1	0	0	0	0	0	1	2	3	2	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	16.2845	0.1187	259.7271	0.5271	0.4420	2229.5867	15.3934	11.0142	255.7775	25.1708	0.1296	771.7277	0.6663	0.5644	52.7558	32.0366	0.0028	781.3259	1.5457	1.0919	2.9713	1.2641	1.2768	0.0237	2.0812	0.0003	3.0547	199.7451	0.8661	0.4471	0.1616	24.3778	11.5648	24.6154	29.9687	13.5587	32.5589	1.9813	0.0099	1.9715	0.0115	0.0097	0.0018	1.9699	0.0002	1.9697	0.3862	0.2070	0.1792	0.2070	0.2069	0.0000	0.1792	0.0000	0.1792	0.0787	0.0762	0.0026	0.0172	0.0172	0.0000	0.0615	0.0590	0.0025	0.2498	0.1895	0.0603	0.1637	0.1621	0.0017	0.0861	0.0274	0.0587
28	83	97	0.0547	4	3	0	1	0	0	0	0	0	2	2	3	2	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	0.6677	0.3547	6.3020	0.8564	0.8574	0.0376	0.6579	3.7465	6.4056	0.5601	0.2913	5.6431	0.7660	0.7687	0.0282	0.4620	0.0471	5.7781	0.8388	0.8214	0.8955	0.8944	0.8965	0.7507	0.7022	0.0126	0.9020	1.0240	0.3346	-0.0084	0.0485	13.6102	11.5648	24.6154	14.7288	13.5587	32.5589	0.0317	0.0157	0.0161	0.0140	0.0140	0.0000	0.0177	0.0017	0.0161	0.2369	0.1775	0.0594	0.1794	0.1772	0.0022	0.0575	0.0002	0.0572	0.0567	0.0538	0.0028	0.0183	0.0182	0.0001	0.0384	0.0356	0.0028	0.2824	0.2161	0.0663	0.2006	0.1977	0.0029	0.0818	0.0184	0.0634
31	53	76	0.2097	7	3	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	5.2579	4.4234	0.1769	2.8379	2.7226	0.0000	16.5893	8.7932	0.1569	4.0230	4.0944	0.0000	2.7512	2.7592	0.0000	4.6231	4.7382	0.0000	0.7651	0.9256	0.0000	0.9695	1.0134	0.0000	0.2787	0.5389	0.0000	0.0000	0.0000	-0.3238	-0.0201	19.3387	11.9702	33.3629	28.6668	31.0320	85.9111	0.4209	0.4209	0.0000	0.0923	0.0923	0.0000	0.3286	0.3286	0.0000	0.4399	0.4399	0.0000	0.3925	0.3925	0.0000	0.0474	0.0474	0.0000	0.1046	0.1028	0.0018	0.0335	0.0334	0.0001	0.0711	0.0694	0.0017	0.5749	0.4753	0.0997	0.4049	0.3873	0.0176	0.1701	0.0879	0.0821
53	70	76	0.3325	14	3	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	21.8798	9.1637	1193.9965	52.4018	26.5384	2213.7646	0.2239	0.2749	0.1680	0.3230	0.1543	8.7641	1.3115	0.6168	157.7921	0.0000	0.0000	0.0000	0.0148	0.0168	0.0073	0.0250	0.0232	0.0713	0.0002	0.0002	0.0002	1.1356	0.1217	-0.0062	0.0002	11.9702	20.0573	33.3629	31.0320	24.0117	85.9111	0.0261	0.0122	0.0139	0.0261	0.0122	0.0139	0.0000	0.0000	0.0000	0.0030	0.0027	0.0003	0.0030	0.0027	0.0003	0.0000	0.0000	0.0000	0.0808	0.0792	0.0016	0.0199	0.0198	0.0001	0.0609	0.0594	0.0015	0.2028	0.1586	0.0443	0.1190	0.1146	0.0044	0.0838	0.0440	0.0398
70	76	97	0.5258	18	3	0	1	0	0	0	0	0	2	1	2	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	1.6848	0.0014	259624.9456	0.0002	0.0002	0.0000	211.9508	0.1192	305339.3581	5.8006	0.0061	251.2165	0.0009	0.0010	0.0000	7.4159	0.0076	268.0191	3.4430	4.4177	0.0010	5.6850	6.0777	0.0014	0.0350	0.0638	0.0009	967.2894	0.0001	0.1814	-0.0286	20.0573	33.3629	24.6154	24.0117	85.9111	32.5589	0.7899	0.0008	0.7891	0.0000	0.0000	0.0000	0.7899	0.0008	0.7891	0.6252	0.6251	0.0000	0.6227	0.6226	0.0000	0.0025	0.0025	0.0000	0.1362	0.1330	0.0031	0.0297	0.0295	0.0002	0.1065	0.1036	0.0029	0.1816	0.1415	0.0401	0.1095	0.1024	0.0071	0.0721	0.0391	0.0330
70	83	97	0.4279	16	3	0	1	0	0	0	0	0	2	2	3	2	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	5.9533	2.3379	822.1295	9.4981	9.2928	0.0022	51.8013	4.8042	904.5578	34.9128	17.0287	644.1218	81.0297	81.4531	0.0026	23.1065	0.0352	668.9732	5.8644	7.2839	0.7835	8.5312	8.7652	1.2022	0.4461	0.0073	0.7396	1.1104	0.0301	-0.4588	-0.0126	20.0573	11.5648	24.6154	24.0117	13.5587	32.5589	1.8866	0.8939	0.9926	0.8925	0.8925	0.0000	0.9941	0.0015	0.9926	0.7593	0.7372	0.0222	0.7403	0.7371	0.0032	0.0191	0.0001	0.0189	0.0540	0.0525	0.0015	0.0110	0.0110	0.0001	0.0430	0.0415	0.0015	0.1295	0.1012	0.0283	0.0868	0.0841	0.0027	0.0427	0.0171	0.0256
