branch_id_1	branch_id_2	branch_id_3	dist_bl	dist_node_num	branch_num_fg_beak	branch_num_fg_fork	branch_num_fg_pink	branch_num_fg_red	branch_num_fg_stem_beak	branch_num_fg_stem_fork	branch_num_fg_stem_pink	branch_num_fg_stem_red	branch_num_fg_stem_tube	branch_num_fg_stem_yellow	branch_num_fg_tube	branch_num_fg_yellow	branch_num_mg_beak	branch_num_mg_fork	branch_num_mg_pink	branch_num_mg_red	branch_num_mg_tube	branch_num_mg_yellow	is_fg_beak	is_fg_fork	is_fg_pink	is_fg_red	is_fg_tube	is_fg_yellow	is_mf_beak	is_mf_fork	is_mf_pink	is_mf_red	is_mf_tube	is_mf_yellow	is_mg_beak	is_mg_fork	is_mg_pink	is_mg_red	is_mg_tube	is_mg_yellow	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	N_sub_3	S_sub_1	S_sub_2	S_sub_3	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
5	31	32	0.0806	8	3	0	1	0	0	0	1	0	2	1	3	1	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	63.5249	17.6333	3726.7662	24.3429	21.0624	41224.3379	756.6866	4198.9440	3554.1348	24.5249	8.0308	388.6368	25.1129	21.9509	853.5771	24.2776	1.8286	376.2406	0.3861	0.4554	0.1043	1.0316	1.0422	0.0207	0.0321	0.0004	0.1059	2.1922	0.0564	-0.2268	-0.0135	20.9924	15.1416	13.8778	23.6433	10.4027	20.7888	2.7941	0.8753	1.9188	0.8469	0.7374	0.1094	1.9472	0.1379	1.8093	0.0293	0.0277	0.0016	0.0277	0.0277	0.0000	0.0016	0.0000	0.0016	0.1139	0.1090	0.0049	0.0337	0.0336	0.0001	0.0802	0.0754	0.0048	0.0758	0.0608	0.0150	0.0268	0.0266	0.0003	0.0489	0.0342	0.0147
5	31	33	0.0677	7	3	0	1	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0.1166	0.0865	0.9897	0.0950	0.0841	53.4467	0.0979	1.8781	0.9908	0.1085	0.0387	2.8851	0.0651	0.0578	1.8025	0.1168	0.0349	2.9157	0.9301	0.4477	2.9150	0.6851	0.6875	0.0337	1.1933	0.0186	2.9429	1.8728	1.5821	-0.0009	0.0060	20.9924	15.1416	11.6195	23.6433	10.4027	5.8737	0.0081	0.0028	0.0053	0.0008	0.0007	0.0001	0.0073	0.0021	0.0052	0.0621	0.0240	0.0380	0.0237	0.0237	0.0000	0.0384	0.0004	0.0380	0.0749	0.0731	0.0018	0.0121	0.0121	0.0001	0.0628	0.0610	0.0018	0.0667	0.0537	0.0130	0.0346	0.0344	0.0001	0.0322	0.0192	0.0129
5	31	61	0.0510	6	3	0	1	0	0	0	1	0	2	1	3	1	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	72.1408	40.2045	2035.6562	120.4629	120.7166	inf	156.3791	3247522.1784	2074.4571	46.1276	29.3294	720.1379	109.5616	109.9039	4.0471	33.9918	13.5159	735.7638	0.6394	0.7295	0.3538	0.9095	0.9104	0.0000	0.2174	0.0000	0.3547	0.6119	0.1529	-1.0191	-0.0241	20.9924	15.1416	8.6965	23.6433	10.4027	6.6438	2.6247	1.6283	0.9964	1.0011	1.0010	0.0001	1.6235	0.6273	0.9963	0.0631	0.0547	0.0084	0.0547	0.0547	0.0000	0.0084	0.0000	0.0084	0.0569	0.0555	0.0014	0.0091	0.0091	0.0000	0.0478	0.0464	0.0014	0.0986	0.0750	0.0237	0.0601	0.0601	0.0001	0.0385	0.0149	0.0236
5	33	41	0.0677	7	3	0	1	0	0	0	1	0	1	1	2	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	22.1602	0.0456	878.7944	0.2109	0.1137	5933.1213	67.5586	1.0866	889.5553	10.3132	0.0212	411.5940	0.1673	0.0907	17.1382	11.8949	0.0101	421.3960	0.4654	0.4647	0.4684	0.7933	0.7970	0.0029	0.1761	0.0093	0.4737	498.2606	0.2410	0.2301	-0.0123	20.9924	11.6195	20.7586	23.6433	5.8737	18.3899	1.0002	0.0020	0.9982	0.0022	0.0012	0.0010	0.9980	0.0008	0.9972	0.0382	0.0308	0.0074	0.0305	0.0305	0.0000	0.0077	0.0003	0.0074	0.0970	0.0946	0.0024	0.0131	0.0130	0.0001	0.0839	0.0815	0.0024	0.0821	0.0662	0.0158	0.0385	0.0383	0.0002	0.0436	0.0279	0.0157
5	33	61	0.0677	7	3	0	1	0	0	0	1	0	2	1	2	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0.5192	0.1917	5.5315	1.6229	1.6285	0.3602	0.4342	177.0855	5.5498	0.1642	0.0323	4.8976	0.4609	0.4645	0.0001	0.1499	0.0110	4.9633	0.3163	0.1686	0.8854	0.2840	0.2852	0.0002	0.3452	0.0001	0.8943	4.2224	1.3628	0.0002	0.0006	20.9924	11.6195	8.6965	23.6433	5.8737	6.6438	0.0061	0.0012	0.0050	0.0008	0.0008	0.0000	0.0053	0.0004	0.0050	0.0104	0.0044	0.0060	0.0044	0.0044	0.0000	0.0060	0.0000	0.0060	0.0374	0.0364	0.0010	0.0017	0.0017	0.0000	0.0357	0.0347	0.0010	0.0328	0.0260	0.0068	0.0154	0.0154	0.0001	0.0173	0.0106	0.0067
6	11	41	0.0567	8	3	0	1	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	25.7309	0.0002	7452.3245	3.1944	0.0008	890815.5800	478.5187	0.0000	7248.5984	35.0824	0.0004	1383.5371	9.0947	0.0023	2856.8640	39.6952	0.0000	1355.1235	1.3634	1.7351	0.1857	2.8471	2.8576	0.0032	0.0830	0.0000	0.1869	99957.8122	0.0338	0.4270	-0.0816	7.2773	18.2569	20.7586	18.7145	29.2174	18.3899	1.8399	0.0000	1.8398	0.0719	0.0000	0.0719	1.7680	0.0000	1.7680	0.1690	0.1635	0.0055	0.1635	0.1635	0.0000	0.0055	0.0000	0.0055	0.0524	0.0511	0.0013	0.0079	0.0079	0.0000	0.0445	0.0432	0.0013	0.1240	0.0942	0.0297	0.0574	0.0572	0.0002	0.0665	0.0370	0.0295
6	20	41	0.0810	8	3	0	1	0	0	0	1	0	0	1	2	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	3.7926	0.0069	39.7608	2.6992	0.0259	2398.9405	2.7060	0.0323	39.9925	24.6191	0.0072	971.0354	4.7425	0.0457	661.9223	28.1622	0.0002	984.7071	6.4913	1.0385	24.4220	1.7570	1.7633	0.2759	10.4074	0.0047	24.6223	3520.5912	7.1515	0.5788	0.4427	7.2773	36.9360	20.7586	18.7145	45.0893	18.3899	2.4968	0.0007	2.4961	0.0728	0.0007	0.0721	2.4240	0.0000	2.4240	1.2228	0.1500	1.0728	0.1498	0.1497	0.0001	1.0729	0.0003	1.0727	0.1014	0.0988	0.0026	0.0153	0.0152	0.0001	0.0861	0.0836	0.0025	0.1884	0.1444	0.0439	0.0853	0.0849	0.0004	0.1031	0.0595	0.0436
6	21	31	0.0794	8	3	1	1	0	0	1	1	0	0	0	2	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	67.3081	0.0380	221444.0147	5.4694	0.0929	131771.4023	20605.3924	142.4162	226659.9827	34.4930	0.0250	1343.4993	8.2172	0.1417	1936.3074	39.8409	0.0006	1326.7409	0.5125	0.6578	0.0061	1.5024	1.5263	0.0147	0.0019	0.0000	0.0059	1414.4852	0.0026	0.3748	-0.0135	7.2773	21.6461	15.1416	18.7145	22.6299	10.4027	1.6198	0.0011	1.6186	0.0653	0.0011	0.0641	1.5545	0.0000	1.5545	0.0263	0.0263	0.0001	0.0263	0.0263	0.0000	0.0001	0.0000	0.0001	0.0470	0.0458	0.0012	0.0079	0.0079	0.0000	0.0390	0.0378	0.0012	0.0514	0.0399	0.0115	0.0175	0.0172	0.0003	0.0339	0.0227	0.0112
6	21	41	0.0794	8	3	1	1	0	0	1	1	0	0	1	2	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	57.1886	45.5527	0.0000	17.1251	16.8570	0.0000	351913.1951	inf	0.0000	14.9689	15.3652	0.0000	15.2691	15.3404	0.0000	14.9165	15.3697	0.0000	0.2617	0.3373	0.0001	0.8916	0.9100	0.0001	0.0000	0.0000	0.0001	0.0000	0.0001	-0.7052	-0.0093	7.2773	21.6461	20.7586	18.7145	22.6299	18.3899	0.9183	0.9183	0.0000	0.1391	0.1391	0.0000	0.7792	0.7792	0.0000	0.0180	0.0180	0.0000	0.0180	0.0180	0.0000	0.0000	0.0000	0.0000	0.0613	0.0598	0.0016	0.0091	0.0091	0.0000	0.0522	0.0507	0.0015	0.0688	0.0534	0.0154	0.0202	0.0198	0.0004	0.0486	0.0336	0.0150
6	25	41	0.1257	14	3	0	1	0	1	0	1	0	1	1	3	2	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	22.2648	0.0060	1007.9449	7.0881	0.0034	1472.3746	27.7110	0.0070	979.5892	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3788.9602		0.2100	-0.0000	7.2773	12.4428	20.7586	18.7145	9.1127	18.3899	0.9061	0.0002	0.9058	0.0762	0.0000	0.0761	0.8299	0.0002	0.8297	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0407	0.0398	0.0009	0.0107	0.0107	0.0001	0.0299	0.0291	0.0008	0.0308	0.0243	0.0065	0.0084	0.0082	0.0002	0.0224	0.0161	0.0063
