branch_id_1	branch_id_2	dist_bl	dist_node_num	branch_num_fg_beak	branch_num_fg_fork	branch_num_fg_pink	branch_num_fg_red	branch_num_fg_stem_beak	branch_num_fg_stem_fork	branch_num_fg_stem_pink	branch_num_fg_stem_red	branch_num_fg_stem_tube	branch_num_fg_stem_yellow	branch_num_fg_tube	branch_num_fg_yellow	branch_num_mg_beak	branch_num_mg_fork	branch_num_mg_pink	branch_num_mg_red	branch_num_mg_tube	branch_num_mg_yellow	is_fg_beak	is_fg_fork	is_fg_pink	is_fg_red	is_fg_tube	is_fg_yellow	is_mf_beak	is_mf_fork	is_mf_pink	is_mf_red	is_mf_tube	is_mf_yellow	is_mg_beak	is_mg_fork	is_mg_pink	is_mg_red	is_mg_tube	is_mg_yellow	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
0	2	0.1365	17	1	1	0	0	0	1	0	0	0	1	1	2	0	0	0	0	0	0	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	0.0015	0.0000	0.0051	0.0175	0.0000	25.0019	0.0008	0.0000	0.0030	0.0000	0.0000	0.0002	0.0000	0.0000	0.0063	0.0000	0.0000	0.0001	0.0152	0.0011	0.0336	0.0025	0.0026	0.0003	0.0196	0.0000	0.0346	inf	22.9864	0.0000	0.0008	4.0105	1.0731	12.6992	3.6735	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0020	0.0001	0.0019	0.0001	0.0001	0.0000	0.0019	0.0000	0.0019	0.0530	0.0461	0.0068	0.0110	0.0109	0.0001	0.0420	0.0352	0.0068	0.1299	0.0736	0.0563	0.0332	0.0316	0.0016	0.0967	0.0420	0.0547
0	4	0.0891	9	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0012	0.0000	0.0024	0.0000	0.0000	0.0000	0.0013	0.0000	0.0025		58.0599	0.0000	0.0000	4.0105	1.0020	12.6992	3.9918	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0001	0.0000	0.0000	0.0000	0.0001	0.0000	0.0001	0.0301	0.0256	0.0045	0.0012	0.0012	0.0001	0.0288	0.0244	0.0044	0.0967	0.0513	0.0454	0.0119	0.0106	0.0013	0.0848	0.0407	0.0441
0	6	0.1365	17	1	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	0.5176	2824.1185	0.0000	6994.6581	6691.4486	0.0000	0.0000	0.0000	0.0000	0.0061	0.0070	0.0000	0.0414	0.0419	0.0000	0.0000	0.0000	0.0000	0.0118	0.0000	0.0269	0.0000	0.0000	0.0000	0.0154	0.0000	0.0277	0.0000	8395.5466	-0.0003	0.0008	4.0105	1.9684	12.6992	4.3924	0.0005	0.0005	0.0000	0.0005	0.0005	0.0000	0.0000	0.0000	0.0000	0.0019	0.0000	0.0019	0.0000	0.0000	0.0000	0.0019	0.0000	0.0019	0.0803	0.0696	0.0107	0.0118	0.0117	0.0001	0.0685	0.0579	0.0106	0.1608	0.0905	0.0703	0.0380	0.0360	0.0021	0.1228	0.0545	0.0682
0	7	0.1182	16	1	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0150	0.0000	0.0970	0.1316	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0003	0.0003	0.0000	0.0000	0.0000	0.0000	4.3575	0.0007	9.4965	0.0033	0.0026	0.0105	5.1720	0.0001	9.8070	0.0000	10974.0623	-0.0000	0.3833	4.0105	4.0298	12.6992	5.5195	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8534	0.0001	0.8533	0.0001	0.0001	0.0000	0.8533	0.0000	0.8533	0.1245	0.1068	0.0177	0.0036	0.0035	0.0002	0.1208	0.1033	0.0175	0.1958	0.1060	0.0899	0.0309	0.0280	0.0028	0.1650	0.0780	0.0870
0	9	0.1248	17	1	1	0	0	0	1	0	0	0	1	1	2	0	0	0	0	0	0	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.8455	12.6895	0.0000	28.6826	29.6325	0.0000	0.0000	0.0000	0.0000		0.0000	0.0000	-0.5502	4.0105	0.0000	12.6992	4.0048	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9990	0.9990	0.0000	0.9990	0.9990	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1129	0.0787	0.0342	0.0348	0.0337	0.0011	0.0781	0.0450	0.0331
0	10	0.1063	12	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0002	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	4.4604	0.0007	13.6872	0.0309	0.0015	1.2621	6.4950	0.0000	13.9731	inf	9371.3555	0.0000	0.4477	4.0105	0.9992	12.6992	4.8678	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9967	0.0001	0.9965	0.0022	0.0001	0.0021	0.9945	0.0000	0.9945	0.0310	0.0264	0.0046	0.0011	0.0010	0.0001	0.0299	0.0254	0.0045	0.2234	0.1506	0.0728	0.0703	0.0687	0.0016	0.1531	0.0819	0.0712
0	11	0.1227	11	1	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	196.0862	145.3956	0.0004	0.8632	0.7916	0.0107	4658.4736	22611.2541	0.0000	5.1770	5.9985	0.0000	0.0766	0.0776	0.0001	6.1429	7.3178	0.0000	0.0264	0.0413	0.0026	0.0888	0.0980	0.0059	0.0013	0.0003	0.0023	0.0000	0.0391	-0.3775	-0.0049	4.0105	2.8510	12.6992	9.3200	0.6068	0.6068	0.0000	0.0014	0.0014	0.0000	0.6053	0.6053	0.0000	0.0095	0.0092	0.0004	0.0092	0.0091	0.0001	0.0003	0.0000	0.0003	0.1172	0.1012	0.0161	0.0187	0.0184	0.0002	0.0985	0.0827	0.0158	0.3616	0.2227	0.1389	0.1037	0.0933	0.0104	0.2579	0.1294	0.1285
0	12	0.1576	19	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			0.0000	0.0000	4.0105	0.0000	12.6992	0.0013	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000
0	22	0.1389	20	1	0	0	1	0	0	0	1	0	1	1	2	0	0	0	0	0	0	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.1679	0.0005	11.4039	0.0016	0.0017	0.0000	6.2005	0.0000	11.8501		19977.8395	0.0000	0.4487	4.0105	3.0075	12.6992	6.9149	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9989	0.0000	0.9988	0.0000	0.0000	0.0000	0.9988	0.0000	0.9988	0.0907	0.0775	0.0132	0.0047	0.0044	0.0003	0.0861	0.0731	0.0129	0.1933	0.1057	0.0876	0.0322	0.0289	0.0033	0.1611	0.0768	0.0843
0	31	0.0480	6	0	0	1	0	0	0	1	0	0	2	0	2	0	0	0	0	0	0	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			0.0000	0.0000	4.0105	3.9995	12.6992	1.0446	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1213	0.1044	0.0169	0.0024	0.0023	0.0002	0.1189	0.1021	0.0168	0.1047	0.0561	0.0486	0.0099	0.0095	0.0003	0.0948	0.0465	0.0482
