branch_id_1	branch_id_2	branch_id_3	dist_bl	dist_node_num	branch_num_fg_beak	branch_num_fg_fork	branch_num_fg_pink	branch_num_fg_red	branch_num_fg_stem_beak	branch_num_fg_stem_fork	branch_num_fg_stem_pink	branch_num_fg_stem_red	branch_num_fg_stem_tube	branch_num_fg_stem_yellow	branch_num_fg_tube	branch_num_fg_yellow	branch_num_mg_beak	branch_num_mg_fork	branch_num_mg_pink	branch_num_mg_red	branch_num_mg_tube	branch_num_mg_yellow	is_fg_beak	is_fg_fork	is_fg_pink	is_fg_red	is_fg_tube	is_fg_yellow	is_mf_beak	is_mf_fork	is_mf_pink	is_mf_red	is_mf_tube	is_mf_yellow	is_mg_beak	is_mg_fork	is_mg_pink	is_mg_red	is_mg_tube	is_mg_yellow	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	N_sub_3	S_sub_1	S_sub_2	S_sub_3	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
3	11	13	0.4895	11	3	1	1	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	71.9342	60.5798	0.0000	90.0023	81.7149	0.0000	47.0822	115.2949	0.0000	6.6654	6.8023	0.0000	22.7301	22.9771	0.0000	0.0001	0.0001	0.0000	0.0927	0.1123	0.0000	0.2525	0.2812	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.8759	-0.0165	19.7359	28.7657	21.1869	14.2648	17.2903	10.1154	1.1920	1.1920	0.0000	1.1919	1.1919	0.0000	0.0000	0.0000	0.0000	0.0181	0.0181	0.0000	0.0181	0.0181	0.0000	0.0000	0.0000	0.0000	0.1788	0.1752	0.0036	0.0524	0.0519	0.0006	0.1264	0.1234	0.0030	0.1955	0.1614	0.0342	0.0717	0.0644	0.0073	0.1238	0.0969	0.0269
3	11	19	0.5582	14	3	1	0	1	0	0	0	0	0	1	2	3	0	0	0	0	0	0	Y	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	76.4959	64.8813	0.0000	70.0628	64.6964	0.0000	7.9303	6.3591	0.0000	16.8120	17.1437	0.0000	40.1735	40.6542	0.0000	0.0003	0.0003	0.0000	0.2198	0.2642	0.0000	0.5734	0.6284	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.7341	-0.0167	19.7359	28.7657	6.0210	14.2648	17.2903	5.5984	0.9989	0.9989	0.0000	0.9989	0.9989	0.0000	0.0000	0.0000	0.0000	0.0183	0.0183	0.0000	0.0183	0.0183	0.0000	0.0000	0.0000	0.0000	0.0594	0.0583	0.0011	0.0249	0.0246	0.0003	0.0346	0.0337	0.0009	0.0832	0.0692	0.0140	0.0319	0.0291	0.0028	0.0513	0.0401	0.0112
3	11	76	0.5111	11	3	1	1	0	0	0	1	0	0	1	2	3	0	0	0	0	0	0	Y	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	73.7016	61.9524	0.0000	86.9950	79.2801	0.0000	41603.4259	40050.3078	0.0000	9.3493	9.5415	0.0000	31.2002	31.5414	0.0000	0.0366	0.0375	0.0000	0.1269	0.1540	0.0000	0.3586	0.3978	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.7367	-0.0170	19.7359	28.7657	11.9440	14.2648	17.2903	10.7140	1.0025	1.0025	0.0000	0.9998	0.9998	0.0000	0.0027	0.0027	0.0000	0.0187	0.0187	0.0000	0.0187	0.0187	0.0000	0.0000	0.0000	0.0000	0.1072	0.1051	0.0022	0.0320	0.0317	0.0003	0.0752	0.0734	0.0018	0.1474	0.1214	0.0260	0.0521	0.0470	0.0051	0.0953	0.0744	0.0209
3	11	93	0.4487	11	3	1	1	0	0	0	1	0	0	1	1	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0.4502	0.3847	0.3491	0.3283	0.3033	0.5160	3421.6941	2861.1534	0.0000	0.1118	0.1140	0.0000	0.1973	0.1991	0.0001	0.0702	0.0720	0.0000	0.2482	0.2964	0.0001	0.6010	0.6565	0.0002	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0231	-0.0875	19.7359	28.7657	39.3283	14.2648	17.2903	34.1172	0.0315	0.0315	0.0000	0.0182	0.0182	0.0000	0.0133	0.0133	0.0000	0.0961	0.0960	0.0000	0.0960	0.0960	0.0000	0.0000	0.0000	0.0000	0.2816	0.2761	0.0055	0.0921	0.0913	0.0008	0.1895	0.1848	0.0047	0.3869	0.3241	0.0628	0.1598	0.1463	0.0135	0.2271	0.1778	0.0493
3	13	19	0.3038	10	3	1	1	1	0	0	0	0	0	0	3	2	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	2.5151	50.8054	11.0773	84.4380	129.8826	0.0165	2.0385	32.0581	11.6130	88.9673	45.4437	2105.2563	78.7347	79.5978	0.0725	92.9973	31.7949	2462.6346	35.3730	0.8945	190.0508	0.9325	0.6128	4.4070	45.6216	0.9918	212.0590	1.0000	47.3615	-0.9390	0.1381	19.7359	21.1869	6.0210	14.2648	10.1154	5.5984	3.9979	1.9990	1.9990	0.9997	0.9997	0.0000	2.9982	0.9993	1.9990	2.0236	0.0418	1.9818	0.0122	0.0074	0.0049	2.0114	0.0345	1.9769	0.0449	0.0440	0.0009	0.0127	0.0126	0.0001	0.0322	0.0314	0.0008	0.0572	0.0468	0.0104	0.0131	0.0120	0.0011	0.0441	0.0348	0.0093
3	19	76	0.3038	10	3	1	1	1	0	0	1	0	0	0	3	3	0	0	0	0	0	0	Y	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	3.2352	0.0000	24.2766	2.3367	0.0000	21.5237	3.5090	0.0000	29.6089	134.5824	0.0000	5888.0102	2.1435	0.0000	112.5227	199.6936	0.0000	8075.3340	41.5988	1.0313	242.5382	0.9173	0.5961	5.2278	56.9083	1.2231	272.7336	inf	47.4786	1.0654	0.1382	19.7359	6.0210	11.9440	14.2648	5.5984	10.7140	4.0186	0.0000	4.0186	0.0211	0.0000	0.0211	3.9975	0.0000	3.9975	2.0223	0.0417	1.9806	0.0122	0.0074	0.0048	2.0101	0.0343	1.9758	0.0299	0.0292	0.0007	0.0098	0.0097	0.0002	0.0200	0.0195	0.0005	0.0486	0.0404	0.0082	0.0133	0.0124	0.0009	0.0353	0.0281	0.0072
3	19	93	0.3038	10	3	1	1	1	0	0	1	0	0	0	2	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	1.5695	0.0003	13.7868	0.0321	0.0011	0.3462	1.7223	0.0001	14.5970	28.6618	0.0001	1443.3461	0.0220	0.0002	2.3908	45.8368	0.0001	1742.0610	18.2621	0.4557	104.6908	0.6846	0.2226	6.9062	26.6130	0.5877	119.3435	216258.8866	47.3282	0.5312	0.1371	19.7359	6.0210	39.3283	14.2648	5.5984	34.1172	2.0037	0.0000	2.0037	0.0006	0.0000	0.0006	2.0032	0.0000	2.0032	2.0093	0.0416	1.9677	0.0243	0.0073	0.0169	1.9850	0.0342	1.9508	0.0699	0.0685	0.0014	0.0262	0.0260	0.0002	0.0437	0.0426	0.0011	0.1100	0.0912	0.0188	0.0354	0.0330	0.0024	0.0746	0.0582	0.0163
3	73	93	0.3625	7	3	1	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0.1171	0.0982	0.0124	0.0231	0.0219	0.0006	275.9669	588.7282	0.0788	0.0609	0.0621	0.0000	0.0322	0.0326	0.0000	0.0776	0.0795	0.0001	0.5200	0.6318	0.0040	1.3974	1.4853	0.0264	0.0003	0.0001	0.0007	0.0000	0.0014	-0.0121	-0.2192	19.7359	24.5285	39.3283	14.2648	20.9061	34.1172	0.0165	0.0165	0.0000	0.0032	0.0032	0.0000	0.0133	0.0133	0.0000	0.2410	0.2406	0.0003	0.2409	0.2406	0.0003	0.0001	0.0000	0.0001	0.2714	0.2661	0.0053	0.1000	0.0989	0.0011	0.1714	0.1672	0.0042	0.4634	0.3809	0.0825	0.1724	0.1620	0.0104	0.2910	0.2189	0.0721
6	35	73	0.4004	14	3	0	1	1	1	0	1	1	0	1	2	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	96.4236	93.9170	0.0000	23.2607	25.1187	0.0000	4724.0713	5515.6635	0.0000	0.0839	0.0854	0.0000	0.0545	0.0548	0.0000	0.1020	0.1047	0.0000	0.0009	0.0009	0.0006	0.0023	0.0022	0.0073	0.0000	0.0000	0.0000	0.0000	0.1131	-0.0074	-0.0001	11.5151	24.2767	24.5285	10.2761	18.9121	20.9061	0.0101	0.0101	0.0000	0.0025	0.0025	0.0000	0.0076	0.0076	0.0000	0.0002	0.0002	0.0000	0.0002	0.0002	0.0000	0.0000	0.0000	0.0000	0.1200	0.1179	0.0021	0.0458	0.0456	0.0002	0.0742	0.0723	0.0019	0.1994	0.1714	0.0280	0.0728	0.0705	0.0023	0.1266	0.1009	0.0257
17	35	73	0.3451	10	3	0	1	1	1	0	0	1	0	1	2	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	104.5842	9089.5269	0.1114	373.3669	15373.1277	0.4681	0.0001	0.0000	0.0005	0.7421	0.7585	0.0059	2.5186	2.5365	0.0598	0.0000	0.0000	0.0000	0.0071	0.0001	0.0525	0.0067	0.0002	0.1277	0.0074	0.0000	0.0363	0.0002	97.1567	-0.0417	0.0001	7.2943	24.2767	24.5285	7.0471	18.9121	20.9061	0.0568	0.0567	0.0000	0.0568	0.0567	0.0000	0.0000	0.0000	0.0000	0.0010	0.0000	0.0010	0.0004	0.0000	0.0004	0.0006	0.0000	0.0006	0.0765	0.0748	0.0017	0.0225	0.0224	0.0002	0.0539	0.0524	0.0015	0.1439	0.1247	0.0192	0.0664	0.0630	0.0034	0.0776	0.0617	0.0158
