branch_id_1	branch_id_2	branch_id_3	dist_bl	dist_node_num	branch_num_fg_beak	branch_num_fg_fork	branch_num_fg_pink	branch_num_fg_red	branch_num_fg_stem_beak	branch_num_fg_stem_fork	branch_num_fg_stem_pink	branch_num_fg_stem_red	branch_num_fg_stem_tube	branch_num_fg_stem_yellow	branch_num_fg_tube	branch_num_fg_yellow	branch_num_mg_beak	branch_num_mg_fork	branch_num_mg_pink	branch_num_mg_red	branch_num_mg_tube	branch_num_mg_yellow	is_fg_beak	is_fg_fork	is_fg_pink	is_fg_red	is_fg_tube	is_fg_yellow	is_mf_beak	is_mf_fork	is_mf_pink	is_mf_red	is_mf_tube	is_mf_yellow	is_mg_beak	is_mg_fork	is_mg_pink	is_mg_red	is_mg_tube	is_mg_yellow	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	N_sub_3	S_sub_1	S_sub_2	S_sub_3	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
6	8	96	0.1386	13	3	1	1	1	0	0	1	1	0	0	3	2	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	0.0000	inf	6.9906	0.0001	337.1780	0.0209	0.0008	2.7583	8.2844	0.0000	356.7216	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	58013.4992		0.0105	-0.0000	12.2668	14.0112	6.8508	1.4380	3.6519	0.1825	0.0891	0.0000	0.0891	0.0000	0.0000	0.0000	0.0890	0.0000	0.0890	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0127	0.0125	0.0003	0.0020	0.0020	0.0000	0.0107	0.0105	0.0002	0.0014	0.0012	0.0003	0.0004	0.0004	0.0000	0.0011	0.0008	0.0003
8	32	67	0.1074	10	3	2	1	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	3.1472	0.1254	inf	0.0732	0.0456	inf	inf	inf	inf	0.3186	0.0156	17.5492	0.0395	0.0249	5.0719	0.4449	0.0113	18.2358	0.1012	0.1244	0.0000	0.5389	0.5461	0.0000	0.0000	0.0000	0.0000	19.7832	0.0000	0.0016	-0.0000	14.0112	25.8223	12.3140	3.6519	14.8061	5.1856	0.0224	0.0011	0.0214	0.0009	0.0005	0.0003	0.0216	0.0005	0.0210	0.0011	0.0011	0.0000	0.0011	0.0011	0.0000	0.0000	0.0000	0.0000	0.0705	0.0692	0.0012	0.0220	0.0219	0.0001	0.0485	0.0473	0.0012	0.0107	0.0087	0.0020	0.0020	0.0020	0.0000	0.0087	0.0067	0.0020
8	32	96	0.1386	11	3	2	1	1	0	1	0	1	0	0	2	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	inf	0.0000	inf	inf	0.0000	inf	inf	0.0000	inf	1.4064	0.0000	69.8615	0.0642	0.0000	10.6258	1.6169	0.0000	72.3731	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf		0.0046	0.0000	14.0112	25.8223	6.8508	3.6519	14.8061	0.1825	0.0388	0.0000	0.0388	0.0002	0.0000	0.0002	0.0386	0.0000	0.0386	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0276	0.0270	0.0006	0.0037	0.0037	0.0000	0.0239	0.0233	0.0005	0.0041	0.0034	0.0007	0.0010	0.0009	0.0000	0.0032	0.0024	0.0007
8	33	67	0.1074	10	3	1	1	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	44983.3785	627.0299	274844431.6139	727.0877	480.6085	inf	17746572.9288	4425.5201	283971111.5443	153.3076	2.6491	8702.0110	13.5239	9.0537	1551.7940	209.4225	0.0248	9061.9434	0.0034	0.0042	0.0000	0.0186	0.0188	0.0000	0.0000	0.0000	0.0000	57.8920	0.0018	0.2230	0.0000	14.0112	5.3628	12.3140	3.6519	0.3760	5.1856	2.2050	0.0374	2.1676	0.0557	0.0372	0.0185	2.1493	0.0002	2.1491	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0144	0.0141	0.0002	0.0041	0.0041	0.0000	0.0103	0.0100	0.0002	0.0015	0.0012	0.0003	0.0003	0.0003	0.0000	0.0012	0.0009	0.0003
8	33	96	0.1386	11	3	1	1	1	0	0	1	1	0	0	2	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	736.1266	0.0491	34066.4965	0.3254	0.0309	46.1869	830.0893	0.0515	35243.2231	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15317.9950		0.4667	-0.0000	14.0112	5.3628	6.8508	3.6519	0.3760	0.1825	3.9532	0.0003	3.9529	0.0002	0.0000	0.0002	3.9530	0.0002	3.9527	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0054	0.0053	0.0001	0.0006	0.0006	0.0000	0.0048	0.0046	0.0001	0.0006	0.0005	0.0001	0.0001	0.0001	0.0000	0.0005	0.0004	0.0001
8	64	67	0.1095	10	3	1	1	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	208011.2881	44913.9770	inf	3672.0941	2797.0930	inf	inf	inf	inf	51.8615	13.8245	2372.3781	4.0661	3.1656	321.4582	74.4871	18.9714	2494.8881	0.0002	0.0003	0.0000	0.0011	0.0011	0.0000	0.0000	0.0000	0.0000	2.8129	0.0002	-0.3209	0.0000	14.0112	15.2503	12.3140	3.6519	12.1771	5.1856	2.2260	0.5838	1.6422	0.0561	0.0435	0.0125	2.1699	0.5403	1.6296	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0429	0.0422	0.0007	0.0138	0.0138	0.0000	0.0291	0.0285	0.0007	0.0069	0.0056	0.0013	0.0015	0.0015	0.0000	0.0053	0.0041	0.0013
8	64	96	0.1386	11	3	1	1	1	0	0	0	1	0	1	2	3	0	0	0	0	0	0	Y	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	inf	inf	inf	inf	inf	inf	inf	inf	inf	242.0109	61.6769	9158.8855	0.0663	0.0532	2.9484	296.2065	75.7456	9555.9470	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0032		-0.5255	0.0000	14.0112	15.2503	6.8508	3.6519	12.1771	0.1825	3.9911	0.9970	2.9941	0.0002	0.0002	0.0000	3.9909	0.9968	2.9941	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	0.0162	0.0003	0.0030	0.0030	0.0000	0.0135	0.0132	0.0003	0.0029	0.0023	0.0005	0.0008	0.0007	0.0000	0.0021	0.0016	0.0005
8	67	96	0.1386	11	3	1	0	1	0	0	0	1	0	0	3	2	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	237258.7890	3435.2664	inf	6220.9207	4084.2913	inf	inf	inf	inf	116.5145	1.9902	6956.7146	9.1423	6.0985	1074.5865	167.4131	0.0027	7303.2356	0.0005	0.0006	0.0000	0.0015	0.0015	0.0000	0.0000	0.0000	0.0000	58.5248	0.0000	0.2253	-0.0000	14.0112	12.3140	6.8508	3.6519	5.1856	0.1825	2.2233	0.0374	2.1860	0.0561	0.0373	0.0188	2.1672	0.0000	2.1672	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0191	0.0188	0.0003	0.0061	0.0061	0.0000	0.0129	0.0126	0.0003	0.0023	0.0019	0.0003	0.0008	0.0008	0.0000	0.0015	0.0012	0.0003
8	68	96	0.1386	11	3	1	0	1	0	0	0	1	0	0	3	2	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	241833.3071	2510.0388	inf	836.9715	798.5124	inf	inf	inf	inf	130.6458	1.6341	6210.5241	1.5298	1.4854	9.9086	151.6239	1.6587	6438.2458	0.0005	0.0007	0.0000	0.0018	0.0019	0.0000	0.0000	0.0000	0.0000	80.6442	0.0000	0.1879	-0.0000	14.0112	14.1160	6.8508	3.6519	5.4181	0.1825	1.7750	0.0217	1.7533	0.0029	0.0028	0.0001	1.7721	0.0189	1.7532	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0136	0.0133	0.0003	0.0019	0.0019	0.0000	0.0117	0.0114	0.0003	0.0021	0.0018	0.0004	0.0006	0.0006	0.0000	0.0015	0.0012	0.0004
33	67	96	0.0786	5	3	0	1	1	0	0	1	1	0	0	2	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	8944923.8494	135905.9890	inf	144549.5086	93571.9958	inf	inf	inf	inf	130.1838	2.3225	2512.7866	6.4249	4.2887	1157.1124	260.3748	0.0221	2538.5539	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	58.0608	0.0062	0.2228	0.0000	5.3628	12.3140	6.8508	0.3760	5.1856	0.1825	2.2015	0.0373	2.1642	0.0557	0.0371	0.0186	2.1458	0.0002	2.1456	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0169	0.0160	0.0009	0.0087	0.0087	0.0000	0.0082	0.0074	0.0008	0.0008	0.0007	0.0001	0.0003	0.0003	0.0000	0.0006	0.0004	0.0001
33	68	96	0.0663	5	3	0	1	1	0	0	1	1	0	0	2	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	3231694.0836	38380.5243	111779884.2862	5548.2883	5329.9901	inf	10257858.9814	120680.1660	114980373.0410	133.9863	1.7331	2698.4999	0.4816	0.4656	13.2208	245.1470	2.8900	2729.9522	0.0000	0.0000	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	80.2953	0.1141	0.1860	0.0000	5.3628	14.1160	6.8508	0.3760	5.4181	0.1825	1.7574	0.0216	1.7357	0.0029	0.0028	0.0001	1.7545	0.0188	1.7356	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0131	0.0125	0.0006	0.0060	0.0060	0.0000	0.0072	0.0065	0.0006	0.0008	0.0006	0.0001	0.0002	0.0002	0.0000	0.0006	0.0004	0.0001
64	67	96	0.1208	10	3	0	1	1	0	0	0	1	0	1	2	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	65002496.0464	15069754.9069	inf	1867340.6555	1478488.4284	inf	inf	inf	inf	103.6602	27.6632	4295.6236	9.1727	7.1437	833.4024	141.3686	36.0323	4437.3999	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.8152	0.0327	-0.3200	0.0000	15.2503	12.3140	6.8508	12.1771	5.1856	0.1825	2.2225	0.5825	1.6400	0.0561	0.0436	0.0125	2.1664	0.5390	1.6274	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0214	0.0211	0.0004	0.0061	0.0061	0.0000	0.0153	0.0150	0.0004	0.0033	0.0028	0.0005	0.0011	0.0011	0.0000	0.0022	0.0017	0.0005
64	68	96	0.1208	10	3	0	1	1	0	0	0	1	0	1	2	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	25257840.3386	5644962.7455	inf	75439.8135	73907.4141	inf	inf	inf	inf	111.0715	30.1928	3980.6996	1.1476	1.1401	2.8887	131.8353	35.7890	4116.2683	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.7556	0.0022	-0.2629	0.0000	15.2503	14.1160	6.8508	12.1771	5.4181	0.1825	1.7744	0.4725	1.3019	0.0029	0.0029	0.0000	1.7714	0.4696	1.3019	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0160	0.0156	0.0003	0.0025	0.0025	0.0000	0.0134	0.0131	0.0003	0.0031	0.0026	0.0006	0.0009	0.0009	0.0000	0.0022	0.0017	0.0005
