branch_id_1	branch_id_2	branch_id_3	dist_bl	dist_node_num	branch_num_fg_beak	branch_num_fg_fork	branch_num_fg_pink	branch_num_fg_red	branch_num_fg_stem_beak	branch_num_fg_stem_fork	branch_num_fg_stem_pink	branch_num_fg_stem_red	branch_num_fg_stem_tube	branch_num_fg_stem_yellow	branch_num_fg_tube	branch_num_fg_yellow	branch_num_mg_beak	branch_num_mg_fork	branch_num_mg_pink	branch_num_mg_red	branch_num_mg_tube	branch_num_mg_yellow	is_fg_beak	is_fg_fork	is_fg_pink	is_fg_red	is_fg_tube	is_fg_yellow	is_mf_beak	is_mf_fork	is_mf_pink	is_mf_red	is_mf_tube	is_mf_yellow	is_mg_beak	is_mg_fork	is_mg_pink	is_mg_red	is_mg_tube	is_mg_yellow	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	N_sub_3	S_sub_1	S_sub_2	S_sub_3	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
0	10	45	0.1744	18	3	0	1	1	0	0	0	0	1	0	3	2	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	134.5524	0.2906	1997.1480	1174.6199	1.5728	78193.5338	67.4797	0.0026	1010.6937	111.8742	0.0701	7497.6400	410.5790	0.5056	87534.4085	64.7277	0.0006	3916.6216	0.8315	0.2413	3.7542	0.3495	0.3215	1.1195	0.9592	0.2156	3.8752	1618.4359	3.1415	0.0415	-0.0000	16.3289	4.0921	10.8890	15.0937	3.8422	6.0738	1.9982	0.0012	1.9970	0.9997	0.0012	0.9985	0.9985	0.0000	0.9985	0.0238	0.0057	0.0180	0.0021	0.0019	0.0002	0.0217	0.0039	0.0178	0.0179	0.0176	0.0003	0.0024	0.0024	0.0000	0.0154	0.0152	0.0003	0.0286	0.0238	0.0048	0.0060	0.0058	0.0002	0.0226	0.0180	0.0046
5	11	83	0.1387	15	2	0	0	0	0	0	0	0	0	2	1	3	0	0	0	0	0	0	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	68978534.6386	0.0000	inf	10629988.9515	0.0000	inf	inf	0.0000	inf	128.3404	0.0000	9527.9355	158.5912	0.0000	69494.3192	120.6542	0.0000	7396.3904	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	inf	0.0049	0.0855	-0.0000	7.6685	15.6703	9.0060	1.5306	9.3199	6.2631	3.9940	0.0000	3.9940	1.0000	0.0000	1.0000	2.9941	0.0000	2.9941	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0311	0.0307	0.0004	0.0063	0.0063	0.0000	0.0248	0.0244	0.0004	0.0219	0.0175	0.0044	0.0027	0.0026	0.0001	0.0192	0.0149	0.0043
5	11	122	0.1340	13	1	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	23895468.3941	5.2072	inf	5.1390	4.7189	0.0000	inf	0.0000	inf	202.7937	0.0001	15451.3838	0.0003	0.0003	0.0000	251.2929	0.0000	15906.7955	0.0000	0.0000	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	3723621.7724	0.0004	0.0640	-0.0000	7.6685	15.6703	3.9987	1.5306	9.3199	0.9995	2.9885	0.0000	2.9885	0.0000	0.0000	0.0000	2.9885	0.0000	2.9885	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0147	0.0145	0.0002	0.0028	0.0028	0.0000	0.0119	0.0117	0.0002	0.0070	0.0056	0.0014	0.0011	0.0010	0.0001	0.0059	0.0046	0.0013
5	83	122	0.1371	15	1	0	0	0	0	0	0	0	0	2	1	3	0	0	0	0	0	0	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	54663.8638	0.0398	inf	17962.4699	0.0449	inf	inf	0.0000	inf	380.8308	0.0003	27211.7892	635.0189	0.0017	221923.5798	317.3099	0.0000	18913.0297	0.0070	0.0087	0.0000	0.0354	0.0380	0.0000	0.0000	0.0000	0.0000	1120471.2223	0.0000	0.0640	-0.0000	7.6685	9.0060	3.9987	1.5306	6.2631	0.9995	2.9904	0.0000	2.9904	0.9969	0.0000	0.9969	1.9934	0.0000	1.9934	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0079	0.0077	0.0001	0.0016	0.0016	0.0000	0.0063	0.0062	0.0001	0.0045	0.0036	0.0009	0.0009	0.0008	0.0001	0.0036	0.0028	0.0008
10	11	14	0.1403	16	3	0	1	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	25.6815	0.0000	inf	1.4431	0.0000	inf	inf	0.0000	inf	0.0071	0.0000	0.4564	0.0027	0.0000	0.6181	0.0075	0.0000	0.4518	0.0003	0.0003	0.0000	0.0018	0.0019	0.0000	0.0000	0.0000	0.0000	inf	0.0000	0.0000	-0.0000	4.0921	15.6703	25.6636	3.8422	9.3199	15.1764	0.0003	0.0000	0.0003	0.0000	0.0000	0.0000	0.0003	0.0000	0.0003	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0382	0.0376	0.0006	0.0038	0.0037	0.0000	0.0344	0.0339	0.0006	0.0479	0.0390	0.0088	0.0071	0.0069	0.0002	0.0407	0.0321	0.0086
10	14	45	0.1372	7	3	0	1	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	5190421.1064	16.4407	inf	36.2481	35.3003	0.0000	inf	0.0000	inf	74.2174	0.0003	4656.5499	0.0035	0.0036	0.0000	80.6077	0.0000	4801.9649	0.0000	0.0000	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	263949.0078	0.0000	0.0426	-0.0000	4.0921	25.6636	10.8890	3.8422	15.1764	6.0738	1.9922	0.0000	1.9922	0.0000	0.0000	0.0000	1.9922	0.0000	1.9922	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0268	0.0264	0.0004	0.0021	0.0021	0.0000	0.0247	0.0243	0.0004	0.0352	0.0289	0.0062	0.0051	0.0050	0.0002	0.0300	0.0239	0.0061
10	14	74	0.0983	7	3	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000		0.0000	0.0000	-0.0000	4.0921	25.6636	3.1050	3.8422	15.1764	0.0023	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0076	0.0074	0.0001	0.0002	0.0002	0.0000	0.0073	0.0072	0.0001	0.0064	0.0052	0.0012	0.0006	0.0005	0.0000	0.0058	0.0046	0.0012
10	14	83	0.1164	7	3	0	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	85.2966	71.6832	0.0000	618.2102	617.1965	0.0000	0.0000	0.0000	0.0000	0.0032	0.0033	0.0000	0.1023	0.1029	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0002	0.0002	0.0000	0.0000	0.0000	0.0000	0.0000	0.0046	-0.0001	-0.0000	4.0921	25.6636	9.0060	3.8422	15.1764	6.2631	0.0001	0.0001	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0214	0.0211	0.0004	0.0007	0.0007	0.0000	0.0207	0.0204	0.0004	0.0375	0.0308	0.0067	0.0086	0.0085	0.0001	0.0289	0.0223	0.0066
11	14	45	0.1595	16	3	0	1	1	0	0	0	0	0	1	1	2	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	2475.5179	13.0738	30045.4899	174397.9471	19.0949	1702828.9457	4.2656	0.0000	53.7328	8.7281	0.0000	580.9544	70.1869	0.0000	16019.8863	0.0175	0.0000	1.0593	0.0035	0.0000	0.0193	0.0004	0.0000	0.0094	0.0041	0.0000	0.0197	6439367.3611	40965.7672	0.0190	0.0001	15.6703	25.6636	10.8890	9.3199	15.1764	6.0738	0.8873	0.0000	0.8873	0.8858	0.0000	0.8858	0.0016	0.0000	0.0016	0.0003	0.0000	0.0003	0.0000	0.0000	0.0000	0.0003	0.0000	0.0003	0.1017	0.1001	0.0015	0.0126	0.0126	0.0001	0.0890	0.0876	0.0015	0.0972	0.0795	0.0177	0.0152	0.0146	0.0007	0.0820	0.0649	0.0171
11	14	74	0.1403	14	3	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	58561.5112	0.0000	1364508.3877	5225.8007	0.0000	379048217.7097	102015.8049	0.0000	1311536.3768	106.3593	0.0000	6709.1236	49.5231	0.0000	12467.0861	111.2199	0.0000	6593.1701	0.0018	0.0010	0.0049	0.0095	0.0100	0.0000	0.0011	0.0000	0.0050	inf	1.2143	0.0664	-0.0000	15.6703	25.6636	3.1050	9.3199	15.1764	0.0023	3.1032	0.0000	3.1032	0.1138	0.0000	0.1138	2.9894	0.0000	2.9894	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0292	0.0287	0.0005	0.0023	0.0023	0.0000	0.0269	0.0264	0.0005	0.0173	0.0138	0.0035	0.0015	0.0014	0.0001	0.0158	0.0123	0.0034
