branch_id_1	branch_id_2	branch_id_3	dist_bl	dist_node_num	branch_num_fg_beak	branch_num_fg_fork	branch_num_fg_pink	branch_num_fg_red	branch_num_fg_stem_beak	branch_num_fg_stem_fork	branch_num_fg_stem_pink	branch_num_fg_stem_red	branch_num_fg_stem_tube	branch_num_fg_stem_yellow	branch_num_fg_tube	branch_num_fg_yellow	branch_num_mg_beak	branch_num_mg_fork	branch_num_mg_pink	branch_num_mg_red	branch_num_mg_tube	branch_num_mg_yellow	is_fg_beak	is_fg_fork	is_fg_pink	is_fg_red	is_fg_tube	is_fg_yellow	is_mf_beak	is_mf_fork	is_mf_pink	is_mf_red	is_mf_tube	is_mf_yellow	is_mg_beak	is_mg_fork	is_mg_pink	is_mg_red	is_mg_tube	is_mg_yellow	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	N_sub_3	S_sub_1	S_sub_2	S_sub_3	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
5	42	129	0.7174	25	1	0	0	1	0	0	0	1	0	3	1	3	0	0	0	0	0	0	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	4.3320	1.8970	19454287.8062	0.0014	0.0011	178586.6862	11.4202	4.5884	15028513.8901	11.4295	5.6953	315.0038	0.0051	0.0045	0.0822	14.0523	7.0202	339.9608	2.6384	3.0023	0.0000	3.7425	3.9930	0.0000	1.2305	1.5300	0.0000	1.0447	0.0000	-0.1587	-0.7767	31.9247	29.8565	15.0188	58.3457	52.2614	35.6833	2.0418	0.9986	1.0432	0.0002	0.0001	0.0000	2.0416	0.9984	1.0432	4.8193	4.8193	0.0000	3.8314	3.8314	0.0000	0.9879	0.9879	0.0000	0.1786	0.1753	0.0033	0.0334	0.0331	0.0002	0.1453	0.1422	0.0031	1.8266	1.6052	0.2214	1.0238	0.9595	0.0642	0.8029	0.6457	0.1572
19	42	116	0.5017	17	3	0	1	1	1	0	0	1	0	1	2	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	41.5806	118.5160	127.0434	17.1487	198.0542	0.0000	277.7666	0.0000	1660.6173	29.1599	10.0545	640.6821	19.3126	19.4089	0.0000	39.1999	0.0000	698.4458	0.7013	0.0848	5.0430	1.1262	0.0980	18.9966	0.1411	0.0639	0.4206	1.9908	8.4400	0.2298	0.5545	11.3853	29.8565	8.8878	40.6979	52.2614	19.1950	2.9862	0.9985	1.9877	0.9985	0.9985	0.0000	1.9877	0.0000	1.9877	0.7566	0.0801	0.6764	0.6909	0.0568	0.6340	0.0657	0.0233	0.0424	0.1024	0.0993	0.0031	0.0517	0.0514	0.0003	0.0507	0.0479	0.0028	1.0788	0.9447	0.1341	0.6135	0.5801	0.0334	0.4653	0.3646	0.1008
39	42	51	0.6192	24	3	0	1	1	1	0	1	1	1	1	3	1	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	23.0880	14.0776	536.8767	1.5194	1.4488	0.5887	16.0340	9.0243	445.1278	13.2585	8.1361	294.0119	0.2664	0.2682	0.0004	17.5962	10.8039	323.3055	0.5743	0.5779	0.5476	0.1754	0.1851	0.0007	1.0974	1.1972	0.7263	0.6593	0.1312	-0.3173	-0.0303	19.9696	29.8565	13.2853	31.3598	52.2614	22.8779	1.6581	0.9992	0.6588	0.0083	0.0083	0.0000	1.6497	0.9909	0.6588	0.6704	0.5926	0.0777	0.1162	0.1161	0.0000	0.5542	0.4765	0.0777	0.1251	0.1228	0.0022	0.0313	0.0311	0.0002	0.0938	0.0917	0.0020	1.1674	1.0254	0.1420	0.6624	0.6274	0.0350	0.5050	0.3980	0.1070
39	42	116	0.5017	17	3	0	1	1	2	0	1	1	1	1	2	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	2.4919	0.0108	101.6156	0.0175	0.0167	0.1182	2.3725	0.0071	96.4990	6.2014	0.0245	427.2420	0.0140	0.0141	0.0024	11.8153	0.0341	535.9868	2.4886	2.2588	4.2045	0.8009	0.8406	0.0203	4.9801	4.8171	5.5543	255.8995	0.2493	0.4081	0.1182	19.9696	29.8565	8.8878	31.3598	52.2614	19.1950	1.0016	0.0039	0.9977	0.0011	0.0011	0.0000	1.0006	0.0028	0.9977	3.0792	2.4647	0.6145	0.5908	0.5901	0.0007	2.4884	1.8746	0.6138	0.1615	0.1592	0.0023	0.0768	0.0764	0.0005	0.0847	0.0828	0.0019	1.2373	1.0912	0.1461	0.7376	0.7020	0.0356	0.4997	0.3892	0.1105
42	51	104	0.6192	24	3	0	1	1	0	0	1	1	0	1	2	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	40.8316	38.4129	0.0957	100.4725	100.1093	0.0009	9.1087	8.9761	3.6526	12.1789	12.4110	0.0104	50.1843	50.5301	0.0003	0.0318	0.0323	0.0113	0.2983	0.3231	0.1082	0.4995	0.5047	0.4019	0.0035	0.0036	0.0031	0.0000	0.0437	-0.8469	-0.0567	29.8565	13.2853	19.6501	52.2614	22.8779	53.9726	1.4386	1.4386	0.0000	1.4357	1.4357	0.0000	0.0029	0.0028	0.0000	0.4753	0.4554	0.0199	0.4731	0.4535	0.0195	0.0023	0.0018	0.0004	0.1181	0.1159	0.0022	0.0286	0.0284	0.0002	0.0895	0.0875	0.0020	1.5935	1.4095	0.1841	0.9471	0.8986	0.0485	0.6465	0.5109	0.1356
42	51	139	0.6192	24	3	0	1	1	0	0	0	1	1	1	3	1	0	0	0	0	0	0	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	127.5778	0.0743	211024.1639	0.2467	0.2358	0.0000	2112.9498	0.0000	554837.9361	10.8460	0.0072	565.0953	0.0372	0.0375	0.0000	13.3923	0.0000	611.9859	0.0850	0.0973	0.0027	0.1508	0.1590	0.0080	0.0063	0.0078	0.0011	1527.8458	0.0041	0.2705	-0.0074	29.8565	13.2853	10.4980	52.2614	22.8779	15.3531	0.6586	0.0004	0.6581	0.0004	0.0004	0.0000	0.6581	0.0000	0.6581	0.0468	0.0466	0.0002	0.0452	0.0451	0.0001	0.0016	0.0015	0.0001	0.0607	0.0596	0.0012	0.0116	0.0115	0.0001	0.0491	0.0481	0.0011	0.5507	0.4793	0.0714	0.3000	0.2836	0.0164	0.2508	0.1958	0.0550
42	104	116	0.5462	19	3	0	1	1	1	0	1	1	0	1	1	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	16.9773	9.4981	152.9961	21.6483	34.2164	1.5257	16.3265	0.0035	315.7591	27.6619	10.0942	914.5964	37.0855	37.1538	20.7671	24.2213	0.0036	969.0730	1.6293	1.0628	5.9779	1.7131	1.0858	13.6115	1.4836	1.0132	3.0690	1.7947	0.7329	0.1497	0.7443	29.8565	19.6501	8.8878	52.2614	53.9726	19.1950	2.7988	1.0015	1.7973	1.0036	1.0012	0.0023	1.7952	0.0003	1.7950	2.8433	1.6408	1.2025	1.8987	1.1433	0.7555	0.9445	0.4975	0.4470	0.1012	0.0992	0.0020	0.0271	0.0269	0.0001	0.0741	0.0723	0.0019	1.7450	1.5439	0.2012	1.1084	1.0529	0.0555	0.6367	0.4910	0.1457
42	104	118	0.5462	19	3	0	1	1	1	0	1	1	0	1	1	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0.2070	0.0740	2.3853	0.1905	0.1806	5.5557	0.1859	0.0042	1.7454	0.1730	0.0447	6.6567	0.1425	0.1418	0.3133	0.1864	0.0008	7.0784	0.8354	0.6043	2.7908	0.7481	0.7852	0.0564	1.0028	0.1869	4.0556	2.9419	0.5459	0.0054	0.3378	29.8565	19.6501	16.9518	52.2614	53.9726	15.5106	0.0343	0.0087	0.0256	0.0087	0.0086	0.0001	0.0256	0.0001	0.0255	1.7595	1.1382	0.6213	1.0357	1.0318	0.0040	0.7238	0.1065	0.6174	0.1983	0.1945	0.0038	0.0609	0.0606	0.0002	0.1375	0.1339	0.0036	2.1063	1.8836	0.2226	1.3844	1.3140	0.0704	0.7218	0.5696	0.1522
42	116	139	0.5409	20	3	0	1	1	1	0	0	1	1	1	2	1	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	16.4998	0.5728	2723.6132	1.7257	1.6350	0.0000	188.7895	19.6936	2103.5723	19.7731	0.7593	983.3214	3.1809	3.1956	0.0000	24.3479	0.0747	1036.7946	1.1984	1.3256	0.3610	1.8432	1.9545	0.0046	0.1290	0.0038	0.4929	25.5538	0.0414	0.3754	-0.0936	29.8565	8.8878	10.4980	52.2614	19.1950	15.3531	1.0046	0.0378	0.9668	0.0349	0.0349	0.0000	0.9697	0.0029	0.9668	0.7705	0.7399	0.0306	0.7393	0.7392	0.0001	0.0312	0.0007	0.0305	0.0508	0.0498	0.0010	0.0110	0.0109	0.0001	0.0398	0.0389	0.0009	0.6430	0.5582	0.0848	0.4011	0.3782	0.0229	0.2419	0.1800	0.0619
104	116	118	0.3500	12	3	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0.8788	1.0293	3.0848	0.2511	0.2498	0.2036	1.0549	6.4660	4.1526	0.5958	0.3655	10.1176	0.1142	0.1151	0.0632	1.1607	0.6623	17.6564	0.6780	0.3551	3.2798	0.4547	0.4609	0.3107	1.1003	0.1024	4.2519	0.6697	1.1464	-0.0131	0.3709	19.6501	8.8878	16.9518	53.9726	19.1950	15.5106	0.0700	0.0419	0.0281	0.0072	0.0072	0.0001	0.0628	0.0348	0.0280	0.9945	0.4634	0.5312	0.4363	0.4239	0.0124	0.5582	0.0395	0.5188	0.1175	0.1148	0.0028	0.0634	0.0622	0.0012	0.0541	0.0525	0.0016	1.4669	1.3050	0.1620	0.9596	0.9196	0.0399	0.5074	0.3854	0.1220
